"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
35157,0.31,"Very Good","G","IF",61.6,54,891,4.4,4.43,2.72
2016,0.9,"Fair","G","SI2",55.9,62,3104,6.35,6.42,3.57
8237,0.85,"Ideal","G","VS1",61.8,55,4373,6.09,6.11,3.77
38716,0.53,"Ideal","J","SI1",61.4,56,1042,5.2,5.23,3.2
13632,1.2,"Ideal","H","SI2",62.7,55,5578,6.74,6.69,4.21
34450,0.4,"Premium","G","SI1",61.7,61,864,4.68,4.63,2.87
31924,0.3,"Premium","G","VS1",62,60,776,4.28,4.23,2.64
25324,1.63,"Ideal","E","SI1",60.5,59,14022,7.66,7.62,4.62
52326,0.7,"Good","E","SI1",63.2,57,2496,5.61,5.63,3.55
19599,2.33,"Premium","H","I1",60.7,58,8220,8.64,8.56,5.22
27193,1.7,"Premium","G","VS1",61.2,57,17492,7.73,7.64,4.7
11258,1.11,"Ideal","E","SI2",62.2,56,4969,6.58,6.66,4.12
27210,2.36,"Ideal","J","VS2",60.1,59,17534,8.64,8.69,5.21
22756,2.01,"Fair","H","SI2",66.7,56,10772,7.8,7.76,5.19
21833,1.5,"Premium","E","SI2",61.2,59,9900,7.36,7.41,4.52
12886,1.02,"Premium","F","SI1",61.4,58,5369,6.48,6.41,3.96
17789,1,"Ideal","E","VS2",59.6,57,7168,6.43,6.42,3.83
26098,2.09,"Premium","I","SI1",60.8,59,15339,8.28,8.24,5.02
23456,1.42,"Very Good","G","VS1",62.7,55,11452,7.11,7.17,4.48
46209,0.51,"Ideal","G","VVS2",61.6,56,1750,5.12,5.14,3.16
10902,1.03,"Premium","E","SI2",62,59,4885,6.42,6.49,4
1005,0.79,"Ideal","G","SI1",62.3,57,2898,5.9,5.85,3.66
13217,1.2,"Good","I","SI1",64.4,61,5458,6.52,6.59,4.22
38417,0.3,"Ideal","G","IF",62.4,55,1025,4.32,4.3,2.69
887,0.78,"Premium","F","VS2",62.6,58,2874,5.91,5.82,3.67
40673,0.44,"Ideal","E","VS1",61.5,56,1155,4.92,4.9,3.02
47806,0.64,"Premium","F","SI1",60.1,60,1901,5.62,5.57,3.36
5362,0.9,"Good","G","SI1",62.2,62.5,3816,6.08,6.1,3.78
34313,0.43,"Good","E","SI2",63.6,55,858,4.83,4.8,3.06
38398,0.39,"Premium","D","VS2",61.3,58,1024,4.73,4.7,2.89
12105,1.1,"Premium","D","SI1",60.4,59,5166,6.66,6.69,4.03
18362,0.37,"Very Good","F","SI1",62.4,59,616,4.56,4.6,2.86
37507,0.5,"Good","F","SI2",57.7,62,984,5.22,5.18,3
3162,0.92,"Good","D","SI2",57.8,63,3335,6.36,6.4,3.69
28961,0.31,"Ideal","I","VS2",59.9,57,435,4.38,4.4,2.63
51331,0.7,"Very Good","F","VS2",62.3,56,2362,5.66,5.71,3.54
41209,0.51,"Premium","E","SI2",62.7,52,1205,5.15,5.12,3.22
4625,1.19,"Ideal","H","I1",61.5,57,3665,6.79,6.83,4.19
37328,0.4,"Premium","G","VVS2",61.3,59,980,4.78,4.74,2.92
20191,1.51,"Very Good","G","SI2",62.8,56,8637,7.22,7.3,4.56
12142,1.2,"Ideal","I","SI1",62.1,55,5174,6.83,6.79,4.23
11526,1.12,"Premium","I","VS2",61.9,58,5027,6.63,6.68,4.12
47832,0.57,"Very Good","D","SI1",59.8,60,1906,5.4,5.34,3.21
38382,0.42,"Premium","E","VS2",61,60,1024,4.85,4.82,2.95
39553,0.32,"Premium","G","VVS1",60.9,61,1080,4.4,4.37,2.67
3576,0.78,"Very Good","E","VS1",60.9,57,3420,5.94,5.88,3.59
18919,1.38,"Ideal","F","SI2",62,58,7767,7.12,7.17,4.43
6242,0.9,"Ideal","D","SI2",62.4,56,4007,6.24,6.16,3.87
6895,0.9,"Premium","E","SI2",61.7,57,4133,6.23,6.21,3.84
22653,1.53,"Ideal","E","SI2",61,55,10698,7.44,7.5,4.55
20616,1.3,"Ideal","H","VS1",61.3,59,8915,6.97,7.03,4.29
40443,0.4,"Good","E","VS1",63.8,57,1138,4.72,4.69,3
52302,0.23,"Ideal","E","VS2",61.7,55,548,3.98,4,2.46
2953,0.9,"Very Good","H","SI2",62.1,56,3295,6.13,6.23,3.84
30374,0.36,"Good","H","VS2",63.7,55,729,4.52,4.49,2.87
31425,0.3,"Ideal","H","IF",61.2,55,764,4.36,4.37,2.67
17455,1.01,"Good","D","VS2",63.1,60,6999,6.35,6.39,4.02
43504,0.43,"Ideal","F","VVS1",62.3,55,1422,4.88,4.85,3.03
14398,0.3,"Very Good","G","VS1",62.8,57,605,4.24,4.26,2.67
29964,0.31,"Very Good","H","SI1",62.4,60,446,4.32,4.34,2.7
38513,0.46,"Very Good","E","SI1",59.3,63,1032,5.09,5.02,3
33669,0.34,"Ideal","E","VVS2",62.3,57,835,4.44,4.48,2.78
2711,0.31,"Ideal","G","SI1",61.6,55,563,4.34,4.37,2.68
46281,0.56,"Very Good","E","VS2",61,58,1755,5.29,5.34,3.24
52373,0.74,"Very Good","G","SI2",60.3,57,2505,5.85,5.87,3.54
44799,0.5,"Very Good","G","VS1",59.4,60,1624,5.13,5.17,3.06
41255,0.3,"Ideal","F","SI1",62.3,54,500,4.27,4.3,2.67
31642,0.25,"Ideal","H","VVS1",62.5,56,450,4.03,4.06,2.53
45201,0.51,"Premium","E","VS2",60.3,59,1656,5.2,5.22,3.14
18877,1.72,"Good","J","SI2",63.2,57,7741,7.56,7.6,4.79
27952,0.3,"Very Good","G","SI1",62.1,58,432,4.26,4.28,2.65
48495,0.52,"Ideal","F","VS2",61.5,56,1981,5.19,5.21,3.2
19058,1.5,"Very Good","J","VVS2",62.8,62,7840,7.22,7.25,4.54
19921,1,"Very Good","F","VVS2",63.2,56,8467,6.42,6.37,4.04
22693,0.38,"Very Good","I","VVS1",62.6,59,630,4.6,4.64,2.89
17764,1.29,"Premium","H","VS2",61.2,60,7153,7.03,6.95,4.28
28122,0.3,"Ideal","E","VS1",60,56,663,4.39,4.41,2.64
18886,1,"Premium","E","VS1",60.4,59,7744,6.51,6.54,3.94
28237,0.33,"Ideal","F","VS2",62.3,56,666,4.43,4.46,2.77
44219,0.57,"Premium","F","SI1",60.7,58,1571,5.36,5.32,3.24
7911,1.07,"Very Good","E","SI1",60.4,63,4314,6.67,6.6,4.01
18555,1.02,"Ideal","D","SI1",61.7,56,7564,6.4,6.49,3.97
14237,1.51,"Premium","H","SI2",60.7,59,5767,7.42,7.37,4.49
34054,0.36,"Ideal","D","SI1",59.5,56,851,4.68,4.63,2.77
28156,0.3,"Ideal","H","VVS1",62.3,57,665,4.27,4.3,2.67
9254,1.05,"Good","D","SI2",60,63,4560,6.59,6.64,3.97
29726,0.31,"Premium","H","VVS1",60.5,58,707,4.4,4.43,2.67
23687,2.06,"Good","J","SI1",64.1,56,11746,7.97,8.09,5.15
52668,0.78,"Very Good","F","SI2",62.2,59,2550,5.89,5.94,3.68
24890,2,"Ideal","H","VS2",60.5,56,13320,8.34,8.22,5.01
39110,0.41,"Ideal","H","VS1",61.9,56,1061,4.78,4.75,2.95
47704,0.58,"Ideal","G","VS1",62.6,54,1884,5.3,5.34,3.33
39461,0.4,"Ideal","D","VVS2",61.4,56,1078,4.75,4.8,2.93
5360,0.72,"Ideal","F","VVS2",61.2,56,3816,5.78,5.81,3.55
24489,2.01,"Ideal","H","SI2",62.3,57,12762,8.1,8.04,5.03
3983,1.01,"Good","G","SI2",60.8,63,3512,6.36,6.4,3.88
47050,0.54,"Ideal","F","VS2",61.1,57,1820,5.3,5.27,3.23
3473,0.76,"Very Good","G","VVS2",61.5,59,3394,5.83,5.91,3.61
41656,0.58,"Ideal","F","SI2",62,57,1239,5.32,5.35,3.31
39988,0.41,"Ideal","F","VS2",61.4,55,1107,4.83,4.78,2.95
19965,1.59,"Very Good","J","VS1",60.1,60,8515,7.56,7.59,4.55
47926,0.56,"Premium","G","VS1",62.4,58,1915,5.3,5.22,3.28
16548,1.03,"Ideal","D","SI1",61.3,56,6610,6.48,6.54,3.99
47687,0.56,"Premium","E","VS2",58.8,59,1882,5.45,5.36,3.18
2046,0.32,"Premium","G","VS2",62.3,60,561,4.37,4.4,2.73
26489,2.01,"Good","F","SI2",64.1,57,16085,7.78,7.82,5
36221,0.36,"Premium","F","VS2",60.5,60,932,4.61,4.55,2.77
30641,0.36,"Ideal","I","IF",62,55,735,4.59,4.61,2.85
22053,1.16,"Ideal","G","IF",62.3,55,10082,6.79,6.73,4.21
33345,0.41,"Premium","G","VS2",62.4,58,827,4.72,4.76,2.96
48917,0.54,"Ideal","E","VS1",62,56,2041,5.25,5.17,3.23
11902,1.01,"Premium","H","VS2",62.1,57,5120,6.45,6.39,3.99
44101,0.7,"Good","I","SI2",63.2,60,1556,5.55,5.62,3.53
31060,0.31,"Ideal","D","VS1",60.5,57,752,4.39,4.41,2.66
51883,0.61,"Very Good","D","VS1",62.4,59.1,2429,5.42,5.45,3.39
18390,0.32,"Very Good","D","SI1",60.1,60,619,4.38,4.4,2.64
293,0.51,"Ideal","D","VVS1",61.7,56,2797,5.12,5.16,3.17
18118,1.58,"Fair","H","SI1",64.7,58,7333,7.28,7.22,4.69
18656,1.3,"Premium","I","IF",61.8,58,7621,6.95,7,4.31
32904,0.42,"Ideal","D","SI1",61.7,56,810,4.79,4.83,2.97
19755,1.2,"Ideal","G","VS2",59.9,61,8321,6.85,6.88,4.11
33639,0.38,"Premium","G","VS1",60.6,58,833,4.64,4.67,2.82
2173,0.71,"Ideal","D","VS2",60.4,57,3135,5.77,5.82,3.5
21374,0.34,"Premium","D","SI1",62.7,59,626,4.42,4.45,2.78
35599,0.31,"Ideal","H","VVS1",62.2,56,907,4.37,4.34,2.71
39880,0.42,"Ideal","G","VVS2",61.3,56,1103,4.82,4.81,2.95
33224,0.39,"Very Good","F","VS2",62.4,58,821,4.61,4.65,2.89
22138,1.53,"Ideal","I","VS1",60.2,60,10171,7.51,7.48,4.51
13976,1.19,"Ideal","I","SI1",62.3,55,5690,6.8,6.82,4.24
33841,0.38,"Ideal","E","SI1",61.1,55,844,4.69,4.73,2.88
35733,0.3,"Ideal","D","VS2",62.8,57,911,4.31,4.29,2.7
27727,2.36,"Premium","H","SI2",59.4,58,18745,8.69,8.75,5.18
29416,0.42,"Very Good","H","SI1",62.1,59,700,4.78,4.81,2.98
1435,0.7,"Good","E","VS1",59.8,62,2973,5.74,5.8,3.45
2634,0.7,"Ideal","D","VS1",62.9,57,3229,5.67,5.61,3.55
18369,0.3,"Good","D","VS2",63.5,53,616,4.3,4.33,2.74
32617,0.3,"Very Good","H","VS2",62.6,57,457,4.25,4.28,2.67
26263,2.01,"Good","I","VS2",59.9,65,15729,8.19,8.14,4.89
41550,0.42,"Ideal","G","VVS1",61.1,56,1235,4.84,4.82,2.95
18141,1.01,"Ideal","F","VS2",61.7,55,7347,6.42,6.46,3.98
32251,0.31,"Ideal","H","IF",62.2,54,789,4.38,4.4,2.73
33406,0.28,"Ideal","E","VVS2",62.4,56,828,4.2,4.16,2.61
42896,0.53,"Ideal","F","SI1",61.8,56,1360,5.19,5.23,3.22
29119,0.34,"Very Good","H","VS2",63.3,56,689,4.45,4.39,2.8
5369,0.79,"Ideal","D","VS2",61.3,57,3818,5.95,6,3.66
22607,1.53,"Ideal","H","SI1",61.1,57,10659,7.45,7.44,4.55
25673,2.2,"Ideal","J","SI1",61.5,57,14593,8.41,8.37,5.16
25321,1.5,"Good","G","IF",59.9,59,13998,7.39,7.46,4.45
5378,0.34,"Premium","I","SI1",61.3,61,574,4.49,4.45,2.74
45746,0.52,"Ideal","D","VS2",62,53,1701,5.17,5.21,3.22
50447,0.6,"Ideal","D","SI1",61.7,56,2263,5.39,5.44,3.34
25417,1.51,"Good","F","SI1",59.5,58,14148,7.35,7.44,4.4
22819,1.65,"Ideal","D","SI2",61.5,56,10847,7.63,7.69,4.71
27833,0.31,"Very Good","H","VVS1",61.2,56,651,4.37,4.39,2.68
34145,0.33,"Ideal","H","VVS2",60.9,57,854,4.52,4.48,2.74
11771,1,"Good","E","SI1",63.7,60,5082,6.24,6.29,3.99
43634,0.43,"Ideal","G","IF",61.8,55,1433,4.85,4.89,3.01
50964,0.61,"Ideal","E","VS1",62.1,57,2324,5.41,5.47,3.38
45726,0.72,"Very Good","H","SI2",63.3,57,1698,5.7,5.67,3.6
44456,0.5,"Very Good","G","VS1",61.3,58,1592,5.03,5.09,3.1
39358,0.44,"Premium","E","VS2",62.3,59,1073,4.91,4.81,3.03
26758,2.02,"Good","H","SI2",60.2,55,16565,8.08,8.19,4.9
53602,0.75,"Fair","F","SI1",64.6,57,2700,5.7,5.67,3.67
5038,1.03,"Premium","I","SI1",62,58,3749,6.46,6.41,3.99
13077,1,"Very Good","E","SI1",63.7,55,5413,6.35,6.4,4.06
8898,1.01,"Good","H","VS2",64.3,58,4489,6.27,6.2,4.01
9928,1.09,"Ideal","I","SI1",59.4,61,4692,6.68,6.73,3.98
42808,0.4,"Ideal","D","VVS2",60.9,57,1353,4.74,4.78,2.9
51716,0.7,"Very Good","F","SI1",61.3,59,2401,5.68,5.74,3.5
51841,0.71,"Very Good","H","VS1",62.6,58,2423,5.72,5.75,3.59
35637,0.36,"Very Good","H","SI2",61.2,55,475,4.59,4.62,2.81
34847,0.3,"Ideal","G","VVS2",62.9,55,878,4.32,4.3,2.71
30333,0.4,"Ideal","I","VS2",62.5,57,727,4.67,4.71,2.93
49070,0.73,"Ideal","E","SI2",59.9,57,2059,5.87,5.82,3.5
37354,0.4,"Very Good","F","VS1",62.5,57,982,4.69,4.72,2.94
8921,1,"Good","E","SI2",63.3,58,4496,6.32,6.35,4.01
3275,1,"Premium","I","SI1",62.2,62,3360,6.39,6.33,3.96
53284,0.3,"Premium","D","SI1",62,60,552,4.26,4.29,2.65
5282,0.9,"Ideal","D","SI2",60.9,57,3798,6.2,6.24,3.79
39346,0.38,"Ideal","E","VVS2",62.2,53.8,1073,4.62,4.66,2.88
13110,1.02,"Premium","H","VS2",61.7,58,5426,6.45,6.41,3.97
7377,0.76,"Ideal","D","VVS2",62.3,57,4223,5.84,5.87,3.65
42624,0.32,"Premium","H","VS2",61.7,59,505,4.35,4.4,2.7
46981,0.57,"Premium","F","VS1",61.3,54,1815,5.41,5.35,3.3
46319,0.3,"Very Good","E","SI1",61.8,60,526,4.23,4.28,2.63
9174,1,"Good","G","SI1",63.3,60,4543,6.24,6.33,3.98
9755,0.94,"Premium","E","SI1",62,58,4661,6.24,6.27,3.88
39576,0.42,"Ideal","I","VS2",61.4,56,1081,4.83,4.85,2.97
38807,0.31,"Premium","G","VVS1",62.1,59,1046,4.35,4.32,2.69
18935,1.51,"Ideal","H","SI1",61.7,56,7780,7.25,7.18,4.45
15997,1,"Premium","E","VS2",62.9,58,6400,6.36,6.29,3.98
49224,0.61,"Very Good","G","VS1",62.7,57,2082,5.36,5.43,3.38
15198,1.01,"Ideal","G","VS2",61.7,57,6104,6.48,6.45,3.99
9326,0.9,"Premium","G","VS1",62.7,58,4579,6.15,6.06,3.83
23365,0.31,"Ideal","J","VS1",61.2,55,424,4.37,4.39,2.68
33770,0.32,"Ideal","D","VVS2",62.3,54,841,4.42,4.44,2.76
31623,0.3,"Ideal","H","SI1",61.9,57,450,4.3,4.32,2.67
45503,0.57,"Good","F","VS2",60,61,1680,5.36,5.43,3.24
26566,2.02,"Ideal","F","SI2",62.2,57,16256,8.07,8.03,5.01
3645,0.9,"Very Good","H","SI1",62.8,57,3437,6.14,6.18,3.87
48260,1,"Fair","G","I1",67.3,57,1954,6.26,6.12,4.18
5468,0.77,"Ideal","D","VS2",61.1,57,3837,5.93,5.96,3.63
21640,1.63,"Good","I","SI1",63.7,58,9730,7.48,7.4,4.74
46767,0.5,"Premium","E","VS1",60.4,60,1801,5.16,5.1,3.1
28903,0.3,"Very Good","G","VVS2",61.6,60,684,4.24,4.27,2.62
1564,0.75,"Very Good","E","SI1",61.1,59,3005,5.85,5.9,3.59
20998,1.13,"Ideal","G","VVS1",61.2,57,9214,6.72,6.65,4.09
14133,1.01,"Good","F","VS2",63.3,55,5731,6.32,6.39,4.02
22248,1.26,"Premium","G","VVS2",62.7,58,10302,6.95,6.86,4.33
43570,0.41,"Ideal","G","IF",61.7,56,1431,4.8,4.77,2.95
24748,1.71,"Ideal","E","SI2",62.7,55,13097,7.69,7.62,4.8
48211,0.56,"Ideal","G","VVS2",62,54,1949,5.28,5.32,3.29
19371,0.27,"Ideal","D","VVS2",62.6,56,622,4.13,4.15,2.59
3781,1.01,"Premium","I","SI2",62.9,58,3461,6.34,6.31,3.98
32544,0.27,"Ideal","E","VVS2",62.5,57,799,4.13,4.1,2.57
23469,1.5,"Premium","H","VS2",61.8,59,11464,7.35,7.3,4.53
33802,0.4,"Ideal","F","VS2",62,57,842,4.68,4.74,2.92
44106,0.55,"Premium","G","VS2",59.6,59,1556,5.36,5.32,3.18
1600,1.2,"Fair","I","I1",66.2,55,3011,6.61,6.51,4.34
39208,0.54,"Ideal","F","SI2",62.2,56,1065,5.21,5.24,3.25
7998,1.01,"Premium","G","SI2",62.7,58,4327,6.44,6.38,4.02
10009,0.9,"Very Good","E","VS2",63,58,4707,6.13,6.16,3.87
28879,0.31,"Premium","D","SI1",60.6,59,684,4.39,4.35,2.65
16673,1,"Ideal","D","SI1",62.5,55,6664,6.42,6.34,3.99
4841,1.01,"Very Good","F","SI2",59.5,57,3709,6.61,6.66,3.95
4956,0.9,"Good","G","SI1",62.8,59,3734,6.08,6.12,3.83
2134,0.7,"Ideal","G","VVS1",62.3,57,3123,5.61,5.65,3.51
43844,0.5,"Ideal","H","SI1",61.9,56,1446,5.08,5.13,3.16
43282,0.3,"Premium","G","SI2",58.1,61,506,4.47,4.41,2.58
7771,0.91,"Very Good","E","SI1",62.1,60,4284,6.21,6.25,3.87
17189,1.02,"Fair","F","VVS2",64.8,58,6863,6.22,6.28,4.05
6828,1.11,"Premium","I","SI2",61.5,58,4120,6.61,6.65,4.08
9278,1.08,"Ideal","H","SI2",61.2,57.4,4564,6.57,6.63,4.04
9533,1.17,"Ideal","J","SI1",62.1,57,4617,6.74,6.81,4.21
30574,0.31,"Ideal","D","VS2",62.1,54,734,4.33,4.37,2.7
45813,0.56,"Very Good","F","VS1",62,59,1712,5.3,5.34,3.3
5226,0.69,"Ideal","F","VVS1",61.6,56,3784,5.69,5.71,3.51
36243,0.54,"Ideal","I","SI2",60.9,57,935,5.26,5.31,3.22
8801,0.91,"Fair","F","VS2",58,56,4474,6.34,6.41,3.7
38018,0.39,"Premium","G","VS2",62.3,59,1009,4.69,4.65,2.91
459,0.71,"Ideal","E","SI1",61.3,55,2817,5.77,5.72,3.52
5910,1.06,"Ideal","G","SI2",62.3,55,3936,6.54,6.49,4.06
13655,1.27,"Good","J","VS1",63.4,60,5588,6.8,6.85,4.33
21366,0.42,"Ideal","F","SI2",61.7,54,626,4.85,4.87,3
52292,0.25,"Very Good","D","VVS2",62.1,57,548,4.02,4.07,2.51
13103,1.02,"Very Good","E","SI1",60.6,59,5424,6.47,6.49,3.93
38889,0.4,"Good","G","VVS2",61.4,64,1050,4.7,4.65,2.87
34474,0.38,"Premium","E","VS2",62.2,59,866,4.63,4.67,2.89
53398,0.83,"Ideal","H","SI2",61.1,59,2666,6.05,6.1,3.71
53808,0.72,"Very Good","G","VS2",63.1,57,2732,5.74,5.71,3.61
37448,0.31,"Ideal","D","VVS1",60.4,56,984,4.38,4.43,2.66
23431,1.02,"Very Good","E","IF",58.1,59,11420,6.71,6.75,3.91
6262,1.01,"Good","F","SI2",58.3,60,4011,6.64,6.66,3.88
48659,0.34,"Good","H","VS2",63.1,56,537,4.41,4.46,2.8
981,0.71,"Very Good","G","VS2",60.9,56,2895,5.75,5.78,3.51
28123,0.36,"Very Good","D","SI1",60.1,57,663,4.62,4.66,2.79
17487,2.01,"Good","H","I1",63.9,59,7024,8.01,7.92,5.09
21799,1.13,"Ideal","G","VVS1",59.6,57,9872,6.89,6.81,4.08
4397,0.31,"Good","D","SI1",63.7,54,571,4.31,4.35,2.76
3637,0.79,"Very Good","D","SI1",59.7,57,3432,5.96,5.99,3.57
16554,1.01,"Very Good","G","VS1",62.2,53,6613,6.48,6.54,4.05
23516,1.57,"Ideal","F","SI1",62.4,56,11523,7.46,7.41,4.64
10333,1.01,"Good","E","SI1",64.3,59,4766,6.31,6.34,4.07
35998,0.42,"Premium","G","VS1",62.5,59,921,4.72,4.79,2.97
43822,0.51,"Ideal","E","SI1",62.5,56,1443,5.1,5.07,3.18
11847,1.05,"Ideal","I","VS1",61.5,55,5101,6.56,6.61,4.05
13892,1.06,"Ideal","F","SI1",62.1,57,5655,6.51,6.53,4.05
18982,1,"Premium","D","VS1",62.7,62,7812,6.23,6.21,3.9
37700,0.48,"Good","F","SI1",59.3,64,994,5.13,5.1,3.03
363,0.75,"Very Good","H","VVS1",60.6,58,2806,5.85,5.9,3.56
12165,1.13,"Premium","E","SI1",60.8,58,5179,6.77,6.71,4.1
30360,0.39,"Ideal","D","SI1",60.6,55,729,4.73,4.78,2.88
1359,0.9,"Good","F","SI2",64.2,62,2964,6.08,6,3.88
40561,0.41,"Very Good","D","VS1",62.8,57,1151,4.73,4.76,2.98
41093,0.42,"Very Good","H","VVS1",62.2,56,1193,4.78,4.81,2.98
38242,0.41,"Ideal","D","VS1",61.2,57,1018,4.77,4.81,2.93
48829,0.71,"Good","G","VS2",63.5,59,2029,5.63,5.67,3.59
49887,0.53,"Ideal","F","VVS2",62,57,2177,5.17,5.2,3.21
40681,0.44,"Ideal","D","VS2",60.4,56,1155,4.95,4.91,2.98
17627,1.5,"Very Good","G","SI2",63.2,58,7098,7.25,7.19,4.56
23498,1.5,"Good","G","VS2",58.8,64,11508,7.43,7.4,4.36
22470,1.52,"Very Good","H","VS1",59.8,57,10497,7.47,7.55,4.49
37717,0.34,"Premium","H","VVS1",61.5,60,995,4.49,4.45,2.75
31172,0.41,"Premium","E","SI1",60.2,60,755,4.78,4.82,2.89
228,0.84,"Fair","G","SI1",55.1,67,2782,6.39,6.2,3.47
21524,1.54,"Ideal","H","SI2",60.9,56,9624,7.45,7.43,4.53
34442,0.31,"Ideal","E","VVS2",60.9,55,864,4.42,4.45,2.7
3763,0.9,"Premium","F","SI2",61.1,54,3457,6.29,6.27,3.84
8191,1.2,"Ideal","H","SI2",61.1,57,4368,6.9,6.81,4.19
4781,0.97,"Ideal","H","SI2",61.6,55,3694,6.37,6.32,3.91
35641,0.31,"Premium","G","VVS2",60,62,907,4.44,4.4,2.65
31774,0.32,"Very Good","F","VS2",63.3,57,773,4.38,4.34,2.76
44228,0.61,"Very Good","I","VS2",62.4,57,1572,5.4,5.43,3.38
19617,1.23,"Ideal","G","VS2",62.4,57,8233,6.88,6.83,4.28
24165,1.88,"Very Good","H","VS2",63.1,55,12339,7.86,7.81,4.94
34438,0.46,"Premium","I","SI2",61,58,863,5.03,4.97,3.05
48846,0.53,"Ideal","H","VS2",61.4,56,2031,5.2,5.23,3.2
7902,1,"Good","D","SI1",64.3,62,4312,6.18,6.13,3.96
34065,0.36,"Ideal","D","SI1",62.7,57,851,4.59,4.54,2.86
33801,0.4,"Very Good","F","VS2",62.9,57,842,4.69,4.72,2.96
42651,0.4,"Premium","G","IF",59.8,58,1333,4.79,4.85,2.88
20757,1.53,"Fair","I","VS2",57.7,69,8996,7.6,7.51,4.36
40373,0.42,"Very Good","F","VVS2",61.6,59,1131,4.83,4.84,2.98
45651,0.38,"Ideal","J","SI1",62,54,525,4.66,4.7,2.9
29680,0.41,"Ideal","J","VS1",62.8,56,707,4.73,4.79,2.99
14498,0.9,"Good","G","IF",61.8,61,5855,6.12,6.17,3.8
44983,0.31,"Premium","G","SI2",63,57,523,4.35,4.32,2.73
39958,0.33,"Ideal","D","SI2",61.3,56,492,4.45,4.49,2.74
19975,1.2,"Good","D","VS2",62.4,60,8521,6.69,6.77,4.2
52821,0.7,"Very Good","F","SI1",62.4,56,2573,5.63,5.69,3.53
50225,0.56,"Ideal","G","VS1",61,56,2230,5.31,5.35,3.25
36567,0.3,"Premium","G","VVS1",61.3,58,945,4.33,4.29,2.64
40564,0.41,"Ideal","D","VS1",62.1,56,1151,4.77,4.8,2.97
12983,1.11,"Premium","H","VS2",62,59,5395,6.66,6.59,4.11
2232,0.72,"Ideal","E","VS2",60.6,57,3145,5.85,5.83,3.54
42348,0.46,"Ideal","H","SI1",61.2,56,1299,4.97,5,3.05
28996,0.34,"Premium","F","VS2",62.6,58,686,4.46,4.49,2.8
2073,0.9,"Very Good","G","SI2",63.3,59,3107,6.12,6.07,3.86
27522,2.52,"Premium","I","SI1",58.5,59,18252,8.9,8.87,5.2
32459,0.38,"Ideal","H","VVS2",61.6,56,794,4.67,4.72,2.89
7434,0.93,"Premium","E","SI1",61.4,57,4229,6.34,6.23,3.86
30183,0.34,"Ideal","H","VVS1",62.3,54,722,4.46,4.5,2.79
21384,0.34,"Ideal","D","SI1",61.5,53,626,4.51,4.53,2.78
