"id","person_age","person_gender","person_education","person_income","person_emp_exp","person_home_ownership","loan_amnt","loan_intent","loan_int_rate","loan_percent_income","cb_person_cred_hist_length","credit_score","previous_loan_defaults_on_file","loan_status"
"123722",26,"male","High School",69420,1,"MORTGAGE",2500,"VENTURE",11.58,0.04,3,616,"No",0
"123723",32,"female","Associate",50028,8,"MORTGAGE",8000,"PERSONAL",15.05,0.16,9,553,"Yes",0
"123724",44,"male","Associate",113951,23,"MORTGAGE",4400,"MEDICAL",7.29,0.04,11,722,"No",0
"123725",31,"male","Master",81178,10,"MORTGAGE",3000,"DEBTCONSOLIDATION",10.65,0.04,9,669,"Yes",0
"123726",21,"male","Associate",34305,0,"RENT",7500,"EDUCATION",6.76,0.22,4,609,"Yes",0
"123727",25,"male","Master",144889,2,"RENT",12000,"PERSONAL",7.35,0.08,3,614,"Yes",0
"123728",25,"female","High School",41421,6,"RENT",10000,"HOMEIMPROVEMENT",13.79,0.24,4,616,"No",1
"123729",29,"male","Associate",21277,5,"RENT",2750,"HOMEIMPROVEMENT",14.84,0.13,6,528,"No",1
"123730",25,"male","High School",72829,0,"RENT",5000,"HOMEIMPROVEMENT",15.57,0.07,4,613,"No",0
"123731",29,"male","High School",337193,4,"MORTGAGE",15000,"MEDICAL",12.99,0.04,6,645,"Yes",0
"123732",22,"male","Bachelor",58327,0,"RENT",7200,"MEDICAL",9.62,0.12,4,645,"Yes",0
"123733",24,"female","High School",156991,2,"MORTGAGE",25000,"HOMEIMPROVEMENT",10.74,0.16,3,653,"No",0
"123734",23,"female","Associate",69485,1,"OWN",4200,"EDUCATION",10.51,0.06,4,658,"No",0
"123735",30,"male","Master",72792,3,"MORTGAGE",13496,"MEDICAL",7.59,0.19,8,571,"Yes",0
"123736",29,"male","Bachelor",46756,5,"OWN",10000,"EDUCATION",11.19,0.21,8,606,"Yes",0
"123737",35,"male","Associate",132983,14,"RENT",25000,"DEBTCONSOLIDATION",13.49,0.19,8,628,"Yes",0
"123738",22,"male","Bachelor",30825,0,"MORTGAGE",1800,"EDUCATION",8.49,0.06,2,538,"Yes",0
"123739",23,"male","Master",120773,2,"OTHER",15000,"EDUCATION",11.01,0.12,2,506,"Yes",0
"123740",27,"male","Bachelor",59877,5,"RENT",3000,"EDUCATION",11.71,0.05,8,665,"No",1
"123741",23,"female","Associate",89448,1,"MORTGAGE",12000,"EDUCATION",11.58,0.13,2,645,"Yes",0
"123742",26,"female","High School",145127,1,"MORTGAGE",8000,"EDUCATION",10.55,0.06,3,674,"Yes",0
"123743",24,"female","Master",43339,0,"RENT",7000,"PERSONAL",5.99,0.16,2,624,"Yes",0
"123744",29,"male","Bachelor",252210,0,"MORTGAGE",23317,"VENTURE",11.19,0.09,7,694,"Yes",0
"123745",22,"female","High School",49134,1,"MORTGAGE",9875,"MEDICAL",7.9,0.2,4,635,"No",0
"123746",34,"male","Associate",108751,11,"MORTGAGE",24206,"MEDICAL",10.78,0.22,7,683,"No",0
"123747",25,"male","High School",38103,0,"OWN",4500,"MEDICAL",6.9,0.12,3,624,"Yes",0
"123748",40,"male","Associate",79046,11,"MORTGAGE",6000,"VENTURE",9.02,0.08,15,699,"Yes",0
"123749",22,"male","Associate",22419,0,"RENT",3000,"DEBTCONSOLIDATION",11.53,0.13,3,646,"No",1
"123750",24,"male","High School",37387,0,"RENT",3000,"EDUCATION",6.03,0.08,3,647,"Yes",0
"123751",23,"female","Bachelor",86265,0,"RENT",3158,"VENTURE",13.65,0.04,4,623,"Yes",0
"123752",24,"male","Associate",61666,0,"MORTGAGE",3000,"PERSONAL",11.99,0.05,3,573,"Yes",0
"123753",22,"female","Associate",26302,0,"RENT",4750,"EDUCATION",11.01,0.18,2,623,"No",0
"123754",24,"male","High School",59778,5,"MORTGAGE",9000,"DEBTCONSOLIDATION",7.49,0.15,2,675,"No",0
"123755",22,"male","High School",36784,0,"RENT",9375,"PERSONAL",11.71,0.25,2,541,"No",1
"123756",23,"female","High School",71677,0,"RENT",23774,"DEBTCONSOLIDATION",17.72,0.33,2,629,"No",1
"123757",24,"male","Associate",29548,3,"RENT",1000,"PERSONAL",17.99,0.03,3,631,"No",1
"123758",27,"male","Associate",29631,4,"RENT",7000,"DEBTCONSOLIDATION",10.75,0.24,10,668,"Yes",0
"123759",25,"male","Associate",39561,2,"RENT",8575,"MEDICAL",15.62,0.22,2,706,"No",1
"123760",25,"female","Associate",44469,4,"MORTGAGE",14214,"PERSONAL",10.92,0.32,7,654,"Yes",0
"123761",30,"male","Bachelor",121091,8,"MORTGAGE",1926,"MEDICAL",6.99,0.02,5,684,"Yes",0
"123762",23,"male","Master",57257,0,"RENT",12000,"DEBTCONSOLIDATION",16.29,0.21,3,630,"No",1
"123763",23,"female","High School",48233,2,"RENT",19000,"EDUCATION",10.62,0.39,2,606,"No",1
"123764",23,"female","High School",50425,1,"RENT",6000,"DEBTCONSOLIDATION",7.49,0.12,4,530,"No",0
"123765",21,"female","Associate",27576,0,"RENT",4941,"EDUCATION",13.36,0.18,3,609,"No",0
"123766",26,"female","Associate",156904,4,"RENT",17950,"PERSONAL",11.01,0.11,2,689,"No",0
"123767",28,"male","High School",181114,7,"RENT",8000,"EDUCATION",11.71,0.04,10,517,"Yes",0
"123768",23,"female","High School",64739,0,"RENT",21240,"PERSONAL",10.71,0.33,3,685,"No",1
"123769",22,"female","High School",120956,0,"MORTGAGE",15000,"VENTURE",13.85,0.12,3,608,"Yes",0
"123770",23,"male","Associate",55060,3,"RENT",11000,"MEDICAL",9.75,0.2,2,630,"Yes",0
"123771",25,"male","High School",82737,4,"RENT",20000,"PERSONAL",12.53,0.24,4,634,"Yes",0
"123772",24,"female","High School",74290,1,"RENT",11200,"PERSONAL",9.99,0.15,3,620,"Yes",0
"123773",21,"female","Master",19840,3,"RENT",6000,"VENTURE",9.63,0.3,3,688,"No",1
"123774",21,"male","Associate",49185,2,"RENT",10000,"MEDICAL",11.71,0.2,4,666,"Yes",0
"123775",21,"male","Associate",38729,0,"MORTGAGE",1000,"EDUCATION",14.59,0.03,2,647,"Yes",0
"123776",25,"female","High School",71827,0,"MORTGAGE",3600,"HOMEIMPROVEMENT",12.98,0.05,3,625,"No",1
"123777",31,"female","Bachelor",67706,6,"RENT",6000,"EDUCATION",11.99,0.09,6,643,"Yes",0
"123778",35,"male","Bachelor",93909,16,"MORTGAGE",7500,"EDUCATION",11.03,0.08,7,724,"No",0
"123779",23,"female","Bachelor",84651,0,"RENT",6500,"VENTURE",13.23,0.08,3,624,"Yes",0
"123780",27,"male","High School",61951,1,"RENT",8400,"HOMEIMPROVEMENT",10.71,0.14,5,550,"Yes",0
"123781",22,"male","Associate",36892,0,"RENT",5500,"PERSONAL",11.86,0.15,3,551,"No",0
"123782",30,"female","High School",192742,6,"RENT",8204,"EDUCATION",12.28,0.04,7,565,"Yes",0
"123783",26,"male","Bachelor",72890,0,"MORTGAGE",10500,"EDUCATION",13.5,0.14,6,628,"Yes",0
"123784",24,"male","Associate",76387,2,"RENT",8958,"MEDICAL",11.61,0.12,5,651,"Yes",0
"123785",21,"male","Bachelor",49254,0,"RENT",16000,"EDUCATION",11.83,0.32,4,535,"No",1
"123786",23,"male","Bachelor",69608,0,"MORTGAGE",16117,"MEDICAL",15.43,0.23,3,689,"No",1
"123787",23,"male","Associate",96973,0,"RENT",12000,"MEDICAL",12.42,0.12,2,662,"Yes",0
"123788",27,"male","Master",73008,5,"RENT",5000,"PERSONAL",14.54,0.07,10,589,"No",1
"123789",23,"female","Bachelor",70201,3,"OTHER",16000,"VENTURE",12.21,0.23,4,686,"Yes",0
"123790",32,"female","High School",73017,9,"RENT",7000,"HOMEIMPROVEMENT",7.51,0.1,8,467,"Yes",0
"123791",21,"male","Bachelor",91147,0,"MORTGAGE",9000,"PERSONAL",5.99,0.1,4,574,"Yes",0
"123792",30,"female","Master",116216,10,"MORTGAGE",6000,"VENTURE",5.42,0.05,7,670,"No",0
"123793",31,"male","Associate",24609,9,"RENT",2500,"EDUCATION",12.53,0.1,10,599,"No",0
"123794",23,"female","Master",53799,0,"RENT",3000,"PERSONAL",9.62,0.06,4,659,"No",1
"123795",25,"male","Bachelor",91003,6,"MORTGAGE",4800,"MEDICAL",15.27,0.05,3,604,"Yes",0
"123796",25,"female","Associate",64605,3,"MORTGAGE",10800,"VENTURE",7.51,0.17,2,627,"Yes",0
"123797",34,"female","Bachelor",90615,11,"MORTGAGE",3000,"VENTURE",7.9,0.03,8,657,"No",0
"123798",27,"male","Bachelor",59708,5,"RENT",4694,"DEBTCONSOLIDATION",14.72,0.08,5,658,"No",1
"123799",31,"male","Bachelor",36854,8,"OWN",11000,"HOMEIMPROVEMENT",8.94,0.3,10,702,"Yes",0
"1237100",27,"male","Bachelor",31114,5,"OWN",4000,"PERSONAL",11.01,0.13,9,674,"Yes",0
"1237101",39,"female","High School",68727,18,"RENT",10000,"DEBTCONSOLIDATION",13.06,0.15,11,632,"Yes",0
"1237102",29,"male","Associate",80296,8,"MORTGAGE",7000,"HOMEIMPROVEMENT",7.88,0.09,5,686,"Yes",0
"1237103",25,"male","Bachelor",60973,4,"MORTGAGE",6400,"VENTURE",8.32,0.1,4,611,"Yes",0
"1237104",24,"female","Master",84618,2,"MORTGAGE",21000,"EDUCATION",11.99,0.25,4,591,"Yes",0
"1237105",27,"male","Associate",118500,6,"MORTGAGE",15000,"VENTURE",11.36,0.13,7,543,"Yes",0
"1237106",45,"male","High School",100737,22,"RENT",25000,"EDUCATION",12.87,0.25,14,689,"No",1
"1237107",33,"male","Bachelor",39195,8,"RENT",10772,"DEBTCONSOLIDATION",14.37,0.27,5,622,"No",1
"1237108",22,"female","High School",50707,0,"RENT",4800,"EDUCATION",11.89,0.09,3,602,"No",0
"1237109",25,"male","Master",140300,3,"MORTGAGE",19950,"VENTURE",9.96,0.14,4,707,"Yes",0
"1237110",25,"female","Associate",97432,4,"RENT",8800,"DEBTCONSOLIDATION",7.51,0.09,2,646,"Yes",0
"1237111",28,"female","Associate",115750,8,"MORTGAGE",16000,"VENTURE",12.01,0.14,6,647,"No",0
"1237112",32,"male","Bachelor",55276,8,"RENT",2400,"PERSONAL",12.42,0.04,6,668,"Yes",0
"1237113",25,"male","High School",90974,3,"MORTGAGE",24000,"VENTURE",9.91,0.26,2,640,"Yes",0
"1237114",23,"female","Associate",47107,4,"MORTGAGE",10000,"EDUCATION",7.14,0.21,3,577,"Yes",0
"1237115",24,"male","High School",66680,0,"RENT",20000,"DEBTCONSOLIDATION",12.49,0.3,4,595,"No",1
"1237116",42,"female","Associate",47263,17,"RENT",13000,"MEDICAL",11.01,0.28,17,674,"No",1
"1237117",36,"male","High School",72756,14,"RENT",7000,"HOMEIMPROVEMENT",7.88,0.1,12,588,"No",0
"1237118",24,"male","Associate",25526,1,"MORTGAGE",5500,"DEBTCONSOLIDATION",10.99,0.22,4,661,"Yes",0
"1237119",34,"female","Bachelor",32642,11,"MORTGAGE",3600,"MEDICAL",9.88,0.11,9,699,"No",0
"1237120",28,"male","Associate",189606,4,"OWN",12000,"VENTURE",13.92,0.06,9,660,"Yes",0
"1237121",26,"male","Associate",61090,1,"MORTGAGE",10000,"EDUCATION",7.74,0.16,2,625,"Yes",0
"1237122",32,"female","Associate",43173,7,"MORTGAGE",4000,"DEBTCONSOLIDATION",13.61,0.09,6,592,"Yes",0
"1237123",23,"female","Bachelor",72969,1,"RENT",20000,"MEDICAL",7.9,0.27,2,579,"No",1
"1237124",23,"male","High School",83867,1,"MORTGAGE",15000,"VENTURE",11.58,0.18,3,606,"Yes",0
"1237125",26,"male","Associate",79050,7,"MORTGAGE",4000,"PERSONAL",5.42,0.05,2,690,"No",0
"1237126",26,"female","Bachelor",56234,7,"RENT",12000,"PERSONAL",10.39,0.21,3,545,"Yes",0
"1237127",21,"female","Bachelor",10606,0,"RENT",2800,"DEBTCONSOLIDATION",7.4,0.26,2,627,"No",1
"1237128",26,"male","High School",60742,3,"MORTGAGE",20000,"PERSONAL",13.3,0.33,3,623,"Yes",0
"1237129",23,"female","High School",81467,5,"MORTGAGE",5525,"EDUCATION",6.99,0.07,4,690,"Yes",0
"1237130",24,"female","Bachelor",46603,3,"RENT",6000,"PERSONAL",7.35,0.13,5,692,"No",0
"1237131",30,"male","Master",133125,8,"MORTGAGE",10000,"VENTURE",10.65,0.08,8,686,"Yes",0
"1237132",37,"male","Associate",102035,12,"MORTGAGE",8225,"HOMEIMPROVEMENT",12.99,0.08,11,627,"Yes",0
"1237133",36,"male","High School",56211,16,"RENT",10000,"MEDICAL",7.01,0.18,9,662,"Yes",0
"1237134",25,"female","Bachelor",71347,1,"RENT",5000,"EDUCATION",14.84,0.07,2,627,"Yes",0
"1237135",32,"female","Master",300997,11,"MORTGAGE",20000,"EDUCATION",11.48,0.07,10,673,"Yes",0
"1237136",27,"male","Bachelor",37942,1,"MORTGAGE",5444,"EDUCATION",9.67,0.14,7,675,"No",0
"1237137",37,"male","Doctorate",139003,16,"RENT",2964,"HOMEIMPROVEMENT",12.73,0.02,9,652,"Yes",0
"1237138",30,"female","Bachelor",65952,3,"RENT",6300,"EDUCATION",10,0.1,7,591,"Yes",0
"1237139",24,"male","High School",102812,2,"RENT",10000,"PERSONAL",16,0.1,3,601,"Yes",0
"1237140",40,"male","Bachelor",56040,20,"RENT",20000,"DEBTCONSOLIDATION",14.61,0.36,11,704,"No",1
"1237141",31,"female","Bachelor",421619,8,"MORTGAGE",11245,"VENTURE",11.64,0.03,9,656,"Yes",0
"1237142",26,"male","Bachelor",22670,2,"RENT",8500,"DEBTCONSOLIDATION",14.27,0.37,3,678,"No",1
"1237143",51,"male","Associate",66734,29,"MORTGAGE",16750,"PERSONAL",15.2,0.25,21,675,"No",0
"1237144",29,"female","Master",43891,9,"RENT",10000,"PERSONAL",11.01,0.23,6,687,"Yes",0
"1237145",26,"male","Bachelor",71629,5,"MORTGAGE",8137,"VENTURE",8.94,0.11,6,650,"Yes",0
"1237146",33,"male","Associate",78921,11,"MORTGAGE",12000,"PERSONAL",7.54,0.15,7,585,"Yes",0
"1237147",24,"female","Associate",63581,2,"OWN",4000,"EDUCATION",10.62,0.06,4,620,"No",0
"1237148",22,"male","Associate",54995,0,"RENT",10000,"EDUCATION",10.91,0.18,3,686,"Yes",0
"1237149",24,"male","Bachelor",29585,1,"RENT",11500,"EDUCATION",7.51,0.39,3,599,"No",1
"1237150",22,"female","Master",39742,1,"RENT",10000,"VENTURE",16.07,0.25,2,635,"No",1
"1237151",27,"male","Master",28666,2,"RENT",2435,"EDUCATION",10.11,0.08,6,581,"Yes",0
"1237152",31,"male","Master",88301,7,"MORTGAGE",16000,"HOMEIMPROVEMENT",19.41,0.18,6,700,"No",1
"1237153",22,"male","High School",64798,0,"MORTGAGE",5025,"DEBTCONSOLIDATION",7.49,0.08,3,648,"No",0
"1237154",23,"male","Master",82655,0,"MORTGAGE",10000,"PERSONAL",10.16,0.12,3,685,"No",0
"1237155",23,"male","Bachelor",39549,3,"OWN",6500,"VENTURE",8.59,0.16,2,653,"No",0
"1237156",23,"female","Associate",102950,1,"MORTGAGE",10000,"DEBTCONSOLIDATION",7.64,0.1,3,647,"Yes",0
"1237157",31,"male","Bachelor",111357,7,"MORTGAGE",17103,"HOMEIMPROVEMENT",13.82,0.15,10,660,"Yes",0
"1237158",25,"male","Associate",26816,0,"RENT",7500,"MEDICAL",11.34,0.28,2,551,"No",1
"1237159",27,"male","Master",132625,0,"MORTGAGE",25000,"PERSONAL",12.73,0.19,6,660,"No",0
"1237160",22,"female","Associate",64003,1,"MORTGAGE",6400,"PERSONAL",14.54,0.1,4,643,"No",0
"1237161",22,"male","High School",70069,0,"RENT",9100,"DEBTCONSOLIDATION",11.49,0.13,4,642,"Yes",0
"1237162",22,"male","Associate",47813,1,"RENT",7200,"HOMEIMPROVEMENT",9.45,0.15,3,572,"No",1
"1237163",29,"male","Bachelor",41197,3,"RENT",3000,"VENTURE",15.99,0.07,8,597,"No",1
"1237164",24,"male","Master",60003,0,"MORTGAGE",2400,"EDUCATION",7.61,0.04,4,690,"No",0
"1237165",24,"female","Associate",56083,1,"RENT",9000,"EDUCATION",5.79,0.16,4,636,"No",0
"1237166",22,"male","Bachelor",46137,3,"RENT",7074,"DEBTCONSOLIDATION",11,0.15,3,667,"Yes",0
"1237167",31,"male","Bachelor",30135,9,"RENT",4400,"MEDICAL",15.62,0.15,7,650,"No",1
"1237168",47,"female","High School",103143,27,"MORTGAGE",5500,"DEBTCONSOLIDATION",6.76,0.05,12,580,"Yes",0
"1237169",48,"male","Associate",50548,24,"RENT",5000,"EDUCATION",7.3,0.1,16,719,"No",0
"1237170",35,"male","Master",49263,9,"OWN",5000,"PERSONAL",6.92,0.1,6,669,"Yes",0
"1237171",25,"male","Bachelor",43629,0,"MORTGAGE",10000,"MEDICAL",8.94,0.23,2,523,"Yes",0
"1237172",23,"female","Associate",79162,0,"RENT",6000,"EDUCATION",14.42,0.08,3,565,"No",1
"1237173",25,"male","High School",87516,4,"MORTGAGE",4890,"DEBTCONSOLIDATION",7.3,0.06,3,668,"Yes",0
"1237174",22,"male","High School",54160,0,"MORTGAGE",3500,"PERSONAL",5.99,0.06,2,618,"Yes",0
"1237175",42,"female","Bachelor",253243,21,"MORTGAGE",16000,"VENTURE",13.47,0.06,11,642,"Yes",0
"1237176",25,"male","Bachelor",53785,1,"RENT",15000,"EDUCATION",14.59,0.28,4,630,"No",1
"1237177",26,"male","Associate",65823,6,"MORTGAGE",6000,"HOMEIMPROVEMENT",13.98,0.09,3,528,"No",1
"1237178",33,"male","Associate",93356,9,"RENT",17507,"MEDICAL",11.52,0.19,11,664,"Yes",0
"1237179",24,"female","Bachelor",78982,1,"MORTGAGE",6000,"VENTURE",5.42,0.08,3,699,"Yes",0
"1237180",29,"female","Bachelor",67870,5,"MORTGAGE",18825,"EDUCATION",8.9,0.28,7,669,"Yes",0
"1237181",39,"female","Associate",118979,17,"MORTGAGE",25000,"HOMEIMPROVEMENT",18.26,0.21,15,498,"No",1
"1237182",25,"female","High School",49051,2,"RENT",10000,"VENTURE",13.48,0.2,3,663,"Yes",0
"1237183",41,"female","Associate",58560,16,"RENT",11000,"MEDICAL",7.66,0.19,15,708,"Yes",0
"1237184",29,"male","Bachelor",114513,6,"RENT",12000,"VENTURE",10.71,0.1,5,643,"Yes",0
"1237185",37,"female","Associate",47049,14,"MORTGAGE",2400,"DEBTCONSOLIDATION",6.99,0.05,17,637,"No",0
"1237186",29,"male","Associate",74839,5,"RENT",15000,"PERSONAL",6.91,0.2,9,593,"Yes",0
"1237187",27,"female","Associate",100928,5,"MORTGAGE",12000,"MEDICAL",15.21,0.12,6,655,"No",1
"1237188",24,"male","Bachelor",132949,2,"RENT",6000,"PERSONAL",11.01,0.05,4,699,"Yes",0
"1237189",26,"female","Bachelor",55102,6,"MORTGAGE",10000,"VENTURE",16.89,0.18,4,615,"Yes",0
"1237190",24,"female","Master",66496,0,"RENT",7200,"EDUCATION",12.53,0.11,2,643,"Yes",0
"1237191",22,"female","High School",41003,1,"RENT",5600,"MEDICAL",13.23,0.14,4,650,"No",1
"1237192",42,"female","High School",58494,17,"OWN",3500,"PERSONAL",14.35,0.06,12,642,"Yes",0
"1237193",28,"male","High School",64623,5,"MORTGAGE",4500,"HOMEIMPROVEMENT",11.89,0.07,8,607,"No",0
"1237194",22,"female","Bachelor",70683,0,"MORTGAGE",21250,"VENTURE",6.91,0.3,4,589,"Yes",0
"1237195",34,"male","Associate",49074,9,"RENT",4000,"PERSONAL",8.35,0.08,11,688,"Yes",0
"1237196",30,"female","Bachelor",28769,5,"RENT",4918,"EDUCATION",9.21,0.17,7,661,"No",0
"1237197",23,"male","Master",90730,0,"RENT",10000,"PERSONAL",11.86,0.11,2,631,"Yes",0
"1237198",24,"female","Master",82289,1,"MORTGAGE",1000,"EDUCATION",7.96,0.01,4,653,"No",0
"1237199",26,"male","Associate",68687,2,"MORTGAGE",3023,"EDUCATION",11.28,0.04,6,651,"Yes",0
"1237200",27,"male","Bachelor",65675,1,"MORTGAGE",12000,"PERSONAL",16.49,0.18,5,712,"No",1
"1237201",23,"male","High School",115064,0,"MORTGAGE",4000,"VENTURE",8.08,0.03,3,626,"Yes",0
"1237202",28,"male","Associate",43894,4,"MORTGAGE",9600,"VENTURE",5.42,0.22,8,614,"Yes",0
"1237203",36,"female","Bachelor",35851,11,"RENT",3479,"VENTURE",10.54,0.1,11,631,"Yes",0
"1237204",27,"female","High School",34765,4,"RENT",12000,"MEDICAL",7.51,0.35,9,659,"No",1
"1237205",23,"male","High School",59149,2,"RENT",3850,"MEDICAL",8.49,0.07,2,574,"Yes",0
"1237206",30,"male","Bachelor",86222,9,"RENT",12000,"PERSONAL",8.9,0.14,9,705,"Yes",0
"1237207",22,"female","Associate",60630,0,"MORTGAGE",10000,"VENTURE",10.36,0.16,3,574,"Yes",0
"1237208",32,"male","Bachelor",118907,9,"MORTGAGE",15000,"DEBTCONSOLIDATION",10.95,0.13,5,579,"No",1
"1237209",38,"female","High School",75579,14,"MORTGAGE",15000,"HOMEIMPROVEMENT",7.88,0.2,12,648,"Yes",0
"1237210",24,"female","Associate",92305,0,"MORTGAGE",6000,"DEBTCONSOLIDATION",8.9,0.07,3,645,"Yes",0
"1237211",25,"male","Master",210903,4,"MORTGAGE",8000,"HOMEIMPROVEMENT",7.9,0.04,2,588,"Yes",0
"1237212",24,"female","High School",107837,0,"MORTGAGE",15000,"HOMEIMPROVEMENT",17.57,0.14,4,639,"No",0
"1237213",23,"female","High School",97019,1,"MORTGAGE",4000,"PERSONAL",7.51,0.04,3,650,"Yes",0
"1237214",41,"male","High School",37824,20,"RENT",6000,"MEDICAL",10.59,0.16,13,623,"Yes",0
"1237215",22,"female","Associate",49134,2,"RENT",4000,"PERSONAL",7.43,0.08,4,649,"Yes",0
"1237216",26,"female","Associate",39004,3,"RENT",6400,"VENTURE",14.35,0.16,4,635,"Yes",0
"1237217",29,"male","Associate",66276,4,"MORTGAGE",10886,"PERSONAL",7.77,0.16,5,685,"No",0
"1237218",25,"female","Bachelor",193127,3,"MORTGAGE",15016,"PERSONAL",11.39,0.08,4,640,"Yes",0
"1237219",26,"male","Associate",49175,4,"RENT",5000,"MEDICAL",13.83,0.1,3,642,"No",0
"1237220",21,"male","Bachelor",54806,0,"RENT",6000,"MEDICAL",10.82,0.11,3,536,"Yes",0
"1237221",25,"male","Associate",51567,0,"OWN",18000,"EDUCATION",11.01,0.35,2,602,"Yes",0
"1237222",31,"female","Master",91455,8,"RENT",14000,"MEDICAL",11.99,0.15,6,588,"Yes",0
"1237223",32,"female","Master",48923,5,"RENT",9600,"VENTURE",12.52,0.2,6,689,"No",0
"1237224",23,"female","Master",50171,1,"MORTGAGE",4500,"VENTURE",10.95,0.09,4,643,"Yes",0
"1237225",26,"male","High School",231575,2,"RENT",21813,"VENTURE",11.06,0.09,4,587,"Yes",0
"1237226",46,"male","High School",35590,22,"OWN",11932,"VENTURE",11.01,0.34,15,658,"Yes",0
"1237227",29,"male","High School",121261,5,"OWN",10000,"PERSONAL",6.92,0.08,8,649,"No",0
"1237228",35,"male","Associate",79198,11,"MORTGAGE",11500,"HOMEIMPROVEMENT",12.26,0.15,13,689,"No",0
"1237229",25,"male","High School",54652,5,"MORTGAGE",4000,"DEBTCONSOLIDATION",8.59,0.07,3,638,"No",0
"1237230",45,"male","Associate",150821,26,"MORTGAGE",12000,"HOMEIMPROVEMENT",6.03,0.08,14,712,"No",0
"1237231",22,"female","Associate",51414,4,"RENT",3000,"PERSONAL",11.49,0.06,2,695,"Yes",0
"1237232",30,"male","Associate",82378,7,"RENT",16000,"EDUCATION",14.09,0.19,5,604,"Yes",0
"1237233",30,"female","Master",48739,9,"RENT",5500,"VENTURE",7.74,0.11,9,601,"No",0
"1237234",23,"female","High School",56791,0,"MORTGAGE",15000,"VENTURE",10.62,0.26,4,585,"No",0
"1237235",36,"female","Master",36948,17,"OWN",8000,"VENTURE",9.99,0.22,15,600,"Yes",0
"1237236",23,"female","Associate",97323,0,"RENT",9000,"EDUCATION",7.51,0.09,4,650,"No",0
"1237237",23,"female","High School",65729,0,"RENT",5000,"EDUCATION",13.43,0.08,4,651,"Yes",0
"1237238",28,"male","Bachelor",75411,1,"MORTGAGE",5000,"PERSONAL",10.25,0.07,6,698,"Yes",0
"1237239",22,"male","Master",114507,0,"MORTGAGE",20000,"EDUCATION",11.16,0.17,3,727,"No",0
"1237240",24,"female","Associate",74778,0,"MORTGAGE",13500,"MEDICAL",10.83,0.18,2,613,"No",1
"1237241",21,"female","High School",45139,2,"OWN",9250,"VENTURE",12.23,0.2,4,661,"Yes",0
"1237242",31,"male","High School",68434,10,"RENT",7500,"VENTURE",11.48,0.11,6,550,"Yes",0
"1237243",39,"male","High School",104078,15,"RENT",6000,"HOMEIMPROVEMENT",14.84,0.06,13,621,"Yes",0
"1237244",24,"male","High School",97372,1,"MORTGAGE",12000,"VENTURE",5.79,0.12,3,627,"Yes",0
"1237245",22,"female","High School",44044,0,"RENT",3000,"PERSONAL",11.71,0.07,3,615,"Yes",0
"1237246",24,"male","High School",75830,5,"OWN",6500,"HOMEIMPROVEMENT",13.22,0.09,3,691,"No",0
