"id","person_age","person_gender","person_education","person_income","person_emp_exp","person_home_ownership","loan_amnt","loan_intent","loan_int_rate","loan_percent_income","cb_person_cred_hist_length","credit_score","previous_loan_defaults_on_file","loan_status"
"273361",33,"female","High School",116338,6,"MORTGAGE",9000,"MEDICAL",7.49,0.08,7,690,"No",0
"273362",34,"male","Associate",36051,11,"RENT",5000,"DEBTCONSOLIDATION",10.36,0.14,10,656,"No",0
"273363",42,"female","Associate",137767,17,"MORTGAGE",19200,"PERSONAL",11.36,0.14,15,669,"Yes",0
"273364",22,"male","Associate",43039,0,"RENT",3000,"VENTURE",10.31,0.07,2,598,"Yes",0
"273365",62,"male","High School",73064,41,"MORTGAGE",16000,"PERSONAL",8.9,0.22,19,667,"No",0
"273366",28,"female","High School",68672,2,"RENT",5600,"DEBTCONSOLIDATION",10.37,0.08,6,651,"Yes",0
"273367",30,"female","High School",16118,7,"RENT",2036,"PERSONAL",15.53,0.13,7,569,"No",1
"273368",33,"male","Master",50975,14,"RENT",3430,"MEDICAL",9.97,0.07,9,599,"No",0
"273369",21,"male","Bachelor",241346,0,"MORTGAGE",16000,"EDUCATION",14.65,0.07,2,528,"Yes",0
"273370",29,"male","Bachelor",50133,5,"RENT",3500,"DEBTCONSOLIDATION",11.97,0.07,9,673,"Yes",0
"273371",24,"female","Bachelor",102652,0,"MORTGAGE",4371,"PERSONAL",8.45,0.04,3,679,"No",0
"273372",23,"male","High School",138305,0,"MORTGAGE",10000,"EDUCATION",13.06,0.07,3,498,"Yes",0
"273373",34,"male","High School",19575,10,"OWN",3800,"VENTURE",7.49,0.19,9,595,"No",1
"273374",22,"male","High School",61081,0,"RENT",7000,"VENTURE",7.66,0.11,3,598,"Yes",0
"273375",25,"male","Associate",53586,0,"MORTGAGE",13000,"EDUCATION",10.38,0.24,4,634,"No",0
"273376",31,"female","Associate",68272,10,"MORTGAGE",6049,"MEDICAL",12.33,0.09,9,563,"No",1
"273377",25,"female","High School",43068,5,"MORTGAGE",7000,"DEBTCONSOLIDATION",11.01,0.16,2,628,"No",0
"273378",23,"female","Bachelor",20401,4,"MORTGAGE",2275,"DEBTCONSOLIDATION",13.06,0.11,4,573,"Yes",0
"273379",26,"male","High School",78693,0,"MORTGAGE",4000,"DEBTCONSOLIDATION",5.42,0.05,3,635,"Yes",0
"273380",40,"male","High School",35738,19,"RENT",5400,"DEBTCONSOLIDATION",10.37,0.15,15,662,"Yes",0
"273381",28,"male","Master",109181,4,"RENT",10200,"PERSONAL",8.9,0.09,8,699,"No",0
"273382",29,"male","Master",47768,8,"MORTGAGE",10000,"PERSONAL",11.01,0.21,5,687,"No",1
"273383",26,"female","Bachelor",67039,5,"RENT",4500,"VENTURE",10.11,0.07,5,627,"Yes",0
"273384",31,"female","Master",29041,9,"RENT",5000,"EDUCATION",11.14,0.17,8,634,"No",0
"273385",28,"male","High School",68110,8,"RENT",20000,"DEBTCONSOLIDATION",18.25,0.29,10,597,"No",1
"273386",23,"female","Bachelor",41640,0,"RENT",9000,"MEDICAL",17.06,0.22,4,720,"No",1
"273387",24,"female","Bachelor",47504,2,"RENT",14476,"EDUCATION",10.45,0.3,3,684,"No",1
"273388",26,"female","Bachelor",57433,8,"MORTGAGE",3000,"PERSONAL",5.79,0.05,2,620,"No",0
"273389",23,"male","Associate",39348,0,"OWN",7500,"PERSONAL",12.98,0.19,3,629,"No",0
"273390",26,"female","Associate",73178,6,"MORTGAGE",5000,"MEDICAL",6.92,0.07,4,678,"No",0
"273391",23,"male","Associate",45602,4,"RENT",10400,"EDUCATION",7.66,0.23,4,592,"Yes",0
"273392",28,"male","Bachelor",167970,4,"MORTGAGE",20000,"PERSONAL",13.79,0.12,9,585,"Yes",0
"273393",26,"female","Bachelor",38438,1,"RENT",5000,"EDUCATION",8.63,0.13,2,684,"Yes",0
"273394",25,"female","Master",52802,1,"RENT",12000,"VENTURE",12.9,0.23,3,693,"Yes",0
"273395",23,"male","Bachelor",37004,3,"RENT",8400,"EDUCATION",14.65,0.23,3,603,"No",0
"273396",24,"male","Bachelor",62445,4,"MORTGAGE",10361,"DEBTCONSOLIDATION",11.09,0.17,2,697,"Yes",0
"273397",26,"male","High School",109469,0,"MORTGAGE",34664,"EDUCATION",9.77,0.32,5,601,"Yes",0
"273398",24,"male","Associate",56441,1,"RENT",15245,"DEBTCONSOLIDATION",12.54,0.27,3,622,"No",1
"273399",29,"male","Bachelor",45675,5,"RENT",10000,"MEDICAL",12.53,0.22,5,660,"Yes",0
"2733100",25,"female","Master",22958,3,"RENT",4500,"EDUCATION",13.61,0.2,2,596,"No",1
"2733101",22,"male","Bachelor",42320,0,"RENT",3000,"DEBTCONSOLIDATION",11.83,0.07,2,638,"Yes",0
"2733102",29,"male","Associate",144968,8,"MORTGAGE",20000,"DEBTCONSOLIDATION",12.42,0.14,6,686,"Yes",0
"2733103",24,"male","High School",64495,5,"RENT",8000,"MEDICAL",16.12,0.12,3,576,"No",1
"2733104",26,"female","Master",61455,3,"OWN",6725,"VENTURE",10.62,0.11,4,648,"No",0
"2733105",29,"male","High School",62615,7,"RENT",5500,"MEDICAL",11.89,0.09,9,477,"Yes",0
"2733106",34,"female","Associate",65739,10,"MORTGAGE",10000,"VENTURE",7.29,0.15,7,675,"Yes",0
"2733107",29,"female","Bachelor",119616,6,"RENT",12500,"HOMEIMPROVEMENT",11.01,0.1,9,653,"Yes",0
"2733108",27,"female","Master",116176,4,"MORTGAGE",20000,"VENTURE",16.46,0.17,5,689,"Yes",0
"2733109",27,"male","Associate",117383,4,"MORTGAGE",3600,"PERSONAL",9.25,0.03,7,665,"No",0
"2733110",25,"female","High School",58736,4,"MORTGAGE",10410,"EDUCATION",7.49,0.18,4,536,"Yes",0
"2733111",22,"female","Bachelor",38399,0,"RENT",12000,"DEBTCONSOLIDATION",10.25,0.31,4,702,"No",1
"2733112",25,"female","High School",90964,2,"OWN",11000,"MEDICAL",8.49,0.12,3,602,"No",0
"2733113",25,"male","Associate",88620,5,"MORTGAGE",2820,"MEDICAL",12.22,0.03,6,657,"No",0
"2733114",24,"male","Associate",62164,0,"OWN",10000,"VENTURE",15.31,0.16,2,582,"Yes",0
"2733115",29,"male","Associate",81204,7,"OWN",3600,"MEDICAL",7.51,0.04,10,622,"Yes",0
"2733116",23,"male","High School",74217,0,"MORTGAGE",2078,"MEDICAL",7.7,0.03,4,603,"No",0
"2733117",23,"female","Master",70665,2,"RENT",10000,"EDUCATION",13.23,0.14,3,644,"Yes",0
"2733118",27,"female","Associate",87496,3,"MORTGAGE",9892,"MEDICAL",8.9,0.11,6,593,"Yes",0
"2733119",27,"male","High School",348943,3,"MORTGAGE",7875,"MEDICAL",9.99,0.02,6,638,"No",0
"2733120",23,"female","Bachelor",55297,3,"MORTGAGE",13000,"VENTURE",10.99,0.24,2,498,"Yes",0
"2733121",23,"female","High School",106285,0,"MORTGAGE",18150,"MEDICAL",12.68,0.17,2,597,"Yes",0
"2733122",25,"female","Associate",48860,1,"RENT",5000,"DEBTCONSOLIDATION",11.59,0.1,4,575,"Yes",0
"2733123",26,"male","Bachelor",72725,5,"RENT",14000,"MEDICAL",12.69,0.19,4,603,"Yes",0
"2733124",24,"male","Associate",130661,3,"MORTGAGE",17808,"HOMEIMPROVEMENT",12.83,0.14,4,554,"Yes",0
"2733125",37,"male","Bachelor",937126,14,"RENT",7500,"VENTURE",12.18,0.01,13,692,"Yes",0
"2733126",26,"female","Bachelor",37469,1,"RENT",5172,"EDUCATION",7.16,0.14,6,658,"Yes",0
"2733127",24,"male","High School",92908,2,"MORTGAGE",4000,"PERSONAL",11.94,0.04,3,667,"No",0
"2733128",21,"male","Associate",51308,1,"MORTGAGE",2500,"DEBTCONSOLIDATION",7.29,0.05,4,681,"Yes",0
"2733129",30,"male","Bachelor",57479,8,"MORTGAGE",10000,"VENTURE",12.03,0.17,6,674,"Yes",0
"2733130",34,"male","Bachelor",60986,11,"MORTGAGE",5000,"HOMEIMPROVEMENT",11.01,0.08,10,682,"No",0
"2733131",23,"male","Associate",43004,2,"RENT",5000,"MEDICAL",14.72,0.12,3,698,"Yes",0
"2733132",28,"male","Bachelor",169051,6,"OWN",17600,"EDUCATION",12.42,0.1,6,508,"Yes",0
"2733133",31,"female","Associate",87414,9,"MORTGAGE",6000,"DEBTCONSOLIDATION",7.67,0.07,10,646,"No",0
"2733134",42,"female","High School",102828,21,"RENT",5750,"VENTURE",12.99,0.06,15,540,"Yes",0
"2733135",32,"female","Doctorate",122116,7,"MORTGAGE",3375,"EDUCATION",14.79,0.03,8,609,"Yes",0
"2733136",23,"female","Master",26966,0,"OWN",8727,"DEBTCONSOLIDATION",7.15,0.32,4,642,"No",0
"2733137",25,"female","Associate",157224,3,"MORTGAGE",25000,"DEBTCONSOLIDATION",10.74,0.16,3,664,"Yes",0
"2733138",36,"male","High School",121126,13,"MORTGAGE",9350,"MEDICAL",7.51,0.08,14,639,"Yes",0
"2733139",29,"female","Associate",46511,8,"RENT",15500,"PERSONAL",12.41,0.33,6,647,"No",1
"2733140",29,"male","Associate",75409,9,"RENT",7000,"VENTURE",13.69,0.09,5,645,"No",0
"2733141",22,"female","High School",100832,0,"RENT",10000,"EDUCATION",16.29,0.1,4,588,"Yes",0
"2733142",36,"male","Master",75993,14,"MORTGAGE",2400,"PERSONAL",7.49,0.03,14,686,"Yes",0
"2733143",32,"female","Bachelor",50493,13,"RENT",6542,"DEBTCONSOLIDATION",7.4,0.13,8,682,"No",0
"2733144",26,"female","High School",45809,3,"RENT",7300,"DEBTCONSOLIDATION",7.88,0.16,4,639,"Yes",0
"2733145",26,"male","Bachelor",99311,4,"MORTGAGE",19075,"PERSONAL",7.9,0.19,2,677,"No",0
"2733146",34,"female","High School",82448,12,"MORTGAGE",15000,"EDUCATION",11.78,0.18,7,582,"Yes",0
"2733147",23,"male","Bachelor",127186,0,"MORTGAGE",12000,"VENTURE",11.36,0.09,2,690,"Yes",0
"2733148",27,"female","Master",34214,3,"RENT",7000,"EDUCATION",10.95,0.2,6,633,"Yes",0
"2733149",25,"female","High School",71714,1,"RENT",6000,"VENTURE",15.23,0.08,3,610,"No",1
"2733150",31,"female","Bachelor",28553,10,"RENT",2400,"HOMEIMPROVEMENT",8.49,0.08,8,632,"No",1
"2733151",25,"male","Bachelor",104233,3,"MORTGAGE",16000,"HOMEIMPROVEMENT",15.85,0.15,3,602,"Yes",0
"2733152",27,"female","Bachelor",124701,3,"MORTGAGE",4252,"VENTURE",9.14,0.03,6,526,"Yes",0
"2733153",34,"male","Bachelor",401778,14,"OWN",18000,"EDUCATION",12.68,0.04,10,699,"No",0
"2733154",29,"male","Bachelor",144911,3,"RENT",10111,"EDUCATION",5.49,0.07,7,677,"No",0
"2733155",23,"male","Bachelor",106169,1,"MORTGAGE",25000,"HOMEIMPROVEMENT",11.77,0.24,4,567,"No",0
"2733156",25,"female","Associate",36811,2,"MORTGAGE",3000,"DEBTCONSOLIDATION",11.13,0.08,4,601,"Yes",0
"2733157",22,"male","High School",36967,1,"RENT",12250,"HOMEIMPROVEMENT",13.67,0.33,4,565,"No",1
"2733158",39,"female","High School",73048,18,"MORTGAGE",12800,"DEBTCONSOLIDATION",6.62,0.18,14,607,"Yes",0
"2733159",30,"female","Associate",145100,7,"OWN",10000,"VENTURE",13.06,0.07,8,499,"Yes",0
"2733160",31,"male","Associate",78875,11,"RENT",20000,"VENTURE",10.65,0.25,8,633,"No",1
"2733161",27,"male","Bachelor",87655,5,"MORTGAGE",7000,"PERSONAL",11.49,0.08,8,720,"No",0
"2733162",26,"female","Associate",180880,7,"MORTGAGE",35000,"MEDICAL",15.96,0.19,3,681,"No",0
"2733163",22,"male","Bachelor",28846,0,"RENT",3000,"EDUCATION",9.16,0.1,3,581,"Yes",0
"2733164",24,"female","High School",50079,1,"MORTGAGE",2500,"VENTURE",7.29,0.05,2,655,"No",0
"2733165",29,"female","Associate",69978,4,"MORTGAGE",19600,"PERSONAL",7.88,0.28,8,695,"Yes",0
"2733166",22,"female","High School",48962,2,"RENT",11000,"PERSONAL",5.79,0.22,2,569,"Yes",0
"2733167",29,"female","High School",43008,5,"RENT",1800,"DEBTCONSOLIDATION",5.42,0.04,7,560,"Yes",0
"2733168",21,"male","Associate",30739,0,"RENT",5000,"EDUCATION",16.45,0.16,4,643,"No",1
"2733169",22,"female","Bachelor",34317,0,"RENT",3000,"MEDICAL",11.01,0.09,2,676,"No",0
"2733170",23,"female","Master",73240,2,"RENT",9000,"VENTURE",6.14,0.12,3,607,"Yes",0
"2733171",23,"female","Master",99584,0,"RENT",15000,"DEBTCONSOLIDATION",10.62,0.15,3,596,"Yes",0
"2733172",23,"male","High School",39186,2,"RENT",10000,"VENTURE",13.11,0.26,4,686,"No",1
"2733173",28,"female","Bachelor",38364,5,"RENT",4000,"MEDICAL",10.65,0.1,5,701,"Yes",0
"2733174",22,"female","Bachelor",17983,0,"RENT",1780,"VENTURE",16.15,0.1,3,534,"No",1
"2733175",24,"female","High School",50896,1,"RENT",3200,"PERSONAL",9.63,0.06,3,534,"No",0
"2733176",24,"female","Associate",55109,2,"MORTGAGE",9200,"HOMEIMPROVEMENT",11.89,0.17,4,628,"No",0
"2733177",37,"male","Doctorate",139003,16,"RENT",2964,"HOMEIMPROVEMENT",12.73,0.02,9,652,"Yes",0
"2733178",23,"male","Bachelor",75282,1,"MORTGAGE",18000,"VENTURE",14.46,0.24,3,632,"No",0
"2733179",26,"female","High School",49037,3,"RENT",5000,"PERSONAL",9.91,0.1,3,640,"Yes",0
"2733180",23,"female","Bachelor",75532,2,"MORTGAGE",5930,"DEBTCONSOLIDATION",6.67,0.08,2,656,"No",0
"2733181",29,"female","Bachelor",49076,10,"MORTGAGE",12753,"EDUCATION",10.16,0.26,8,599,"Yes",0
"2733182",25,"female","Bachelor",72547,3,"MORTGAGE",18500,"EDUCATION",12.73,0.26,3,652,"Yes",0
"2733183",23,"female","Bachelor",78868,0,"MORTGAGE",4000,"EDUCATION",7.75,0.05,2,658,"No",0
"2733184",22,"female","High School",76942,0,"RENT",9225,"EDUCATION",5.99,0.12,4,576,"No",0
"2733185",25,"female","Associate",72840,1,"MORTGAGE",3000,"HOMEIMPROVEMENT",14.59,0.04,3,591,"Yes",0
"2733186",28,"female","Bachelor",48958,10,"RENT",3700,"PERSONAL",15.96,0.08,8,635,"Yes",0
"2733187",27,"male","Master",83643,7,"RENT",3325,"PERSONAL",16.32,0.04,7,695,"No",1
"2733188",29,"male","High School",109485,7,"MORTGAGE",12000,"DEBTCONSOLIDATION",7.09,0.11,9,568,"Yes",0
"2733189",26,"male","High School",61150,4,"MORTGAGE",10000,"EDUCATION",7.74,0.16,2,644,"Yes",0
"2733190",26,"male","Master",108920,0,"RENT",7000,"PERSONAL",13.49,0.06,3,617,"No",0
"2733191",20,"male","High School",139716,0,"MORTGAGE",9625,"DEBTCONSOLIDATION",10.74,0.07,3,624,"Yes",0
"2733192",23,"female","Master",73746,0,"RENT",8625,"EDUCATION",7.9,0.12,4,613,"Yes",0
"2733193",25,"male","Associate",46362,3,"RENT",16000,"MEDICAL",12.87,0.35,3,592,"No",1
"2733194",24,"male","High School",67194,2,"MORTGAGE",15000,"PERSONAL",6.62,0.22,3,570,"Yes",0
"2733195",31,"female","High School",48742,11,"RENT",2000,"MEDICAL",10.37,0.04,7,650,"Yes",0
"2733196",21,"female","High School",53492,0,"RENT",7000,"HOMEIMPROVEMENT",11.46,0.13,2,619,"No",1
"2733197",35,"female","Associate",612201,12,"MORTGAGE",2193,"PERSONAL",13.4,0,7,565,"Yes",0
"2733198",40,"female","High School",280587,14,"MORTGAGE",15000,"VENTURE",11.83,0.05,12,618,"Yes",0
"2733199",27,"male","Bachelor",83946,3,"RENT",9000,"PERSONAL",16.77,0.11,6,594,"No",1
"2733200",50,"male","High School",1081082,28,"MORTGAGE",30000,"DEBTCONSOLIDATION",12.69,0.03,15,643,"No",0
"2733201",24,"male","High School",30732,2,"OWN",5000,"VENTURE",10.27,0.16,4,630,"Yes",0
"2733202",26,"female","High School",116001,3,"MORTGAGE",10000,"HOMEIMPROVEMENT",10.99,0.09,4,565,"Yes",0
"2733203",22,"male","Bachelor",53920,1,"MORTGAGE",10000,"EDUCATION",12.69,0.19,2,675,"Yes",0
"2733204",29,"male","High School",75511,7,"MORTGAGE",3600,"MEDICAL",17.99,0.05,9,648,"No",1
"2733205",22,"male","Bachelor",58562,0,"RENT",1789,"PERSONAL",13.39,0.03,3,620,"No",0
"2733206",41,"female","Associate",73109,17,"RENT",5000,"PERSONAL",5.42,0.07,17,658,"Yes",0
"2733207",28,"female","High School",54886,5,"MORTGAGE",6000,"VENTURE",8.5,0.11,7,678,"Yes",0
"2733208",22,"male","Bachelor",121090,3,"MORTGAGE",20000,"EDUCATION",6.91,0.17,4,586,"Yes",0
"2733209",34,"female","Bachelor",163019,11,"MORTGAGE",8000,"VENTURE",9.32,0.05,5,678,"No",0
"2733210",25,"female","Bachelor",189287,0,"MORTGAGE",28000,"PERSONAL",7.49,0.15,4,666,"No",0
"2733211",25,"female","Bachelor",54749,3,"RENT",8000,"PERSONAL",10.38,0.15,3,696,"Yes",0
"2733212",23,"female","High School",37168,2,"MORTGAGE",12000,"EDUCATION",8.94,0.32,4,671,"Yes",0
"2733213",22,"female","High School",58041,0,"MORTGAGE",4000,"MEDICAL",6.62,0.07,2,635,"Yes",0
"2733214",24,"male","Master",34740,2,"RENT",8000,"DEBTCONSOLIDATION",12.84,0.23,4,530,"Yes",0
"2733215",21,"male","Associate",57619,0,"RENT",5300,"MEDICAL",7.66,0.09,2,541,"Yes",0
"2733216",27,"male","Master",19555,5,"RENT",2250,"HOMEIMPROVEMENT",18.25,0.12,6,647,"No",1
"2733217",24,"female","High School",79062,1,"MORTGAGE",12000,"PERSONAL",9.91,0.15,3,569,"Yes",0
"2733218",28,"male","Master",111627,5,"MORTGAGE",6000,"VENTURE",6.76,0.05,9,675,"Yes",0
"2733219",31,"female","Bachelor",145954,10,"MORTGAGE",25000,"DEBTCONSOLIDATION",12.73,0.17,9,643,"No",0
"2733220",24,"female","Bachelor",114969,0,"MORTGAGE",35000,"EDUCATION",7.9,0.3,5,495,"Yes",0
"2733221",22,"male","High School",40469,0,"RENT",6000,"HOMEIMPROVEMENT",11.01,0.15,4,596,"No",1
"2733222",28,"female","High School",18028,6,"RENT",1029,"MEDICAL",11.02,0.06,9,535,"Yes",0
"2733223",22,"female","Master",42790,0,"RENT",7200,"PERSONAL",12.63,0.17,3,622,"No",0
"2733224",37,"male","High School",89895,13,"MORTGAGE",7166,"MEDICAL",6.62,0.08,11,621,"Yes",0
"2733225",26,"female","Bachelor",80460,5,"MORTGAGE",15000,"VENTURE",10.27,0.19,4,674,"Yes",0
"2733226",24,"female","High School",74237,3,"MORTGAGE",10000,"PERSONAL",15.65,0.13,3,530,"Yes",0
"2733227",22,"female","Master",32242,1,"RENT",11200,"PERSONAL",16.89,0.35,3,562,"No",1
"2733228",35,"male","Doctorate",25251,11,"RENT",8500,"PERSONAL",13.57,0.34,10,724,"No",1
"2733229",26,"female","High School",65832,2,"RENT",10000,"VENTURE",7.9,0.15,3,632,"No",0
"2733230",24,"female","Master",59739,0,"RENT",5000,"MEDICAL",13.79,0.08,4,616,"Yes",0
"2733231",26,"female","Associate",90783,2,"MORTGAGE",4200,"DEBTCONSOLIDATION",8.68,0.05,7,675,"No",0
"2733232",26,"female","Bachelor",33043,4,"OWN",7378,"MEDICAL",11.74,0.22,6,554,"Yes",0
"2733233",32,"male","Bachelor",216853,12,"MORTGAGE",15600,"PERSONAL",11.01,0.07,10,619,"Yes",0
"2733234",22,"female","Associate",32675,1,"RENT",4640,"PERSONAL",12,0.14,3,666,"Yes",0
"2733235",25,"male","High School",103059,0,"RENT",9600,"EDUCATION",10.15,0.09,5,541,"No",0
"2733236",28,"female","High School",77812,6,"RENT",7000,"MEDICAL",10.59,0.09,6,658,"Yes",0
"2733237",24,"male","Associate",246880,4,"MORTGAGE",10000,"DEBTCONSOLIDATION",9.63,0.04,4,647,"No",0
"2733238",21,"male","High School",90770,0,"MORTGAGE",8500,"PERSONAL",7.14,0.09,2,623,"Yes",0
"2733239",23,"female","High School",97941,0,"MORTGAGE",5000,"DEBTCONSOLIDATION",11.01,0.05,2,628,"Yes",0
"2733240",25,"female","Master",45752,4,"RENT",7000,"DEBTCONSOLIDATION",12.42,0.15,3,606,"Yes",0
"2733241",27,"female","High School",145079,3,"MORTGAGE",25000,"HOMEIMPROVEMENT",15.95,0.17,9,650,"Yes",0
"2733242",22,"male","Master",15343,0,"RENT",3500,"EDUCATION",15.65,0.23,2,694,"No",1
"2733243",30,"male","Bachelor",240633,7,"RENT",10000,"DEBTCONSOLIDATION",11.36,0.04,9,516,"Yes",0
"2733244",26,"male","Associate",19878,0,"RENT",5500,"DEBTCONSOLIDATION",7.88,0.28,3,676,"No",1
