"id","person_age","person_gender","person_education","person_income","person_emp_exp","person_home_ownership","loan_amnt","loan_intent","loan_int_rate","loan_percent_income","cb_person_cred_hist_length","credit_score","previous_loan_defaults_on_file","loan_status"
"177723",26,"male","Associate",46951,6,"MORTGAGE",2500,"PERSONAL",12.18,0.05,4,700,"No",1
"177724",23,"male","High School",82805,2,"MORTGAGE",11500,"MEDICAL",9.99,0.14,2,569,"No",0
"177725",24,"female","Master",45734,2,"RENT",10500,"MEDICAL",11.01,0.23,2,665,"No",0
"177726",26,"female","Master",78655,3,"RENT",12000,"DEBTCONSOLIDATION",10.99,0.15,4,652,"No",0
"177727",23,"male","Associate",42863,0,"MORTGAGE",2100,"EDUCATION",5.42,0.05,3,577,"Yes",0
"177728",27,"male","High School",89340,4,"RENT",2149,"DEBTCONSOLIDATION",7.69,0.02,5,646,"Yes",0
"177729",31,"female","Associate",30041,12,"RENT",6000,"VENTURE",8.49,0.2,9,661,"Yes",0
"177730",25,"male","High School",30027,4,"OWN",6000,"HOMEIMPROVEMENT",5.42,0.2,4,675,"No",0
"177731",41,"male","Bachelor",107892,19,"RENT",16000,"VENTURE",10.95,0.15,15,658,"No",0
"177732",24,"male","Master",139750,2,"MORTGAGE",3200,"EDUCATION",16.29,0.02,2,600,"Yes",0
"177733",29,"female","Bachelor",67217,6,"MORTGAGE",4000,"MEDICAL",10.17,0.06,8,700,"Yes",0
"177734",29,"female","Master",51589,5,"RENT",5000,"HOMEIMPROVEMENT",14.96,0.1,9,719,"No",1
"177735",27,"male","Bachelor",52524,5,"RENT",15000,"MEDICAL",9.98,0.29,6,605,"No",1
"177736",22,"female","High School",71582,0,"MORTGAGE",9500,"PERSONAL",6.76,0.13,3,575,"No",0
"177737",31,"female","High School",72977,13,"RENT",25000,"EDUCATION",8.9,0.34,7,685,"No",1
"177738",33,"male","High School",74374,10,"RENT",6000,"HOMEIMPROVEMENT",10.39,0.08,9,535,"No",0
"177739",35,"female","High School",156985,13,"RENT",4375,"MEDICAL",11.01,0.03,8,641,"Yes",0
"177740",29,"male","Associate",54278,10,"RENT",12000,"HOMEIMPROVEMENT",15.99,0.22,5,648,"No",1
"177741",22,"female","Bachelor",60152,0,"RENT",5000,"EDUCATION",10.36,0.08,4,529,"Yes",0
"177742",22,"female","High School",40812,0,"RENT",2400,"DEBTCONSOLIDATION",11.48,0.06,4,673,"No",0
"177743",29,"male","Associate",111336,6,"MORTGAGE",15000,"DEBTCONSOLIDATION",7.86,0.13,10,654,"Yes",0
"177744",29,"female","High School",72976,6,"MORTGAGE",14125,"HOMEIMPROVEMENT",13.49,0.19,6,661,"Yes",0
"177745",31,"female","High School",12922,10,"RENT",2650,"DEBTCONSOLIDATION",7.4,0.21,9,584,"No",1
"177746",21,"male","High School",59812,0,"RENT",6000,"DEBTCONSOLIDATION",14.84,0.1,4,568,"No",1
"177747",31,"female","Associate",72412,7,"RENT",4750,"PERSONAL",5.99,0.07,8,609,"No",0
"177748",31,"male","Master",60889,3,"RENT",6400,"VENTURE",13.32,0.11,8,663,"Yes",0
"177749",26,"male","Master",75365,3,"MORTGAGE",17000,"EDUCATION",6.8,0.23,5,654,"Yes",0
"177750",30,"male","High School",42009,3,"RENT",3029,"PERSONAL",10.32,0.07,10,604,"No",1
"177751",28,"female","Associate",67940,6,"MORTGAGE",4800,"VENTURE",14.61,0.07,6,592,"Yes",0
"177752",46,"male","High School",35590,22,"OWN",11932,"VENTURE",11.01,0.34,15,658,"Yes",0
"177753",24,"female","Bachelor",79421,0,"MORTGAGE",3000,"DEBTCONSOLIDATION",12.73,0.04,3,662,"Yes",0
"177754",34,"female","Bachelor",110217,13,"RENT",4816,"EDUCATION",12.67,0.04,12,624,"Yes",0
"177755",27,"female","Bachelor",65589,4,"RENT",6000,"HOMEIMPROVEMENT",15.47,0.09,7,668,"No",1
"177756",24,"male","High School",112094,3,"RENT",12000,"HOMEIMPROVEMENT",7.51,0.11,3,683,"No",0
"177757",29,"male","Master",79885,3,"MORTGAGE",8200,"DEBTCONSOLIDATION",17.04,0.1,7,652,"No",1
"177758",23,"female","Bachelor",79992,1,"MORTGAGE",4000,"DEBTCONSOLIDATION",15.62,0.05,4,654,"No",1
"177759",22,"male","Bachelor",72562,1,"RENT",20000,"EDUCATION",7.88,0.28,3,567,"No",1
"177760",28,"male","High School",210878,2,"RENT",6000,"HOMEIMPROVEMENT",7.9,0.03,10,574,"Yes",0
"177761",40,"male","High School",90757,19,"RENT",5511,"PERSONAL",12.64,0.06,15,661,"No",0
"177762",28,"female","Associate",38494,5,"RENT",7500,"MEDICAL",7.8,0.19,6,624,"Yes",0
"177763",29,"female","Bachelor",54613,5,"OWN",10000,"MEDICAL",17.58,0.18,6,681,"Yes",0
"177764",27,"male","Bachelor",49188,4,"RENT",3000,"EDUCATION",7.4,0.06,9,662,"Yes",0
"177765",24,"male","Bachelor",65535,0,"MORTGAGE",1500,"DEBTCONSOLIDATION",5.42,0.02,3,621,"No",1
"177766",24,"female","Bachelor",89293,1,"MORTGAGE",7000,"EDUCATION",6.99,0.08,4,683,"No",0
"177767",30,"male","Bachelor",65850,5,"RENT",15000,"HOMEIMPROVEMENT",14.27,0.23,8,615,"No",1
"177768",28,"female","High School",85074,6,"MORTGAGE",3000,"PERSONAL",8.14,0.04,8,628,"No",0
"177769",61,"female","Bachelor",108960,38,"RENT",10000,"MEDICAL",5.79,0.09,20,702,"Yes",0
"177770",29,"female","Bachelor",85069,8,"RENT",25000,"PERSONAL",14.83,0.29,6,670,"No",1
"177771",25,"male","Bachelor",37801,3,"RENT",18000,"MEDICAL",12.34,0.48,6,609,"No",1
"177772",26,"male","High School",125581,3,"RENT",12000,"PERSONAL",12.21,0.1,3,512,"Yes",0
"177773",27,"female","Bachelor",41404,7,"RENT",3200,"PERSONAL",11.99,0.08,9,668,"Yes",0
"177774",34,"female","Associate",72520,11,"RENT",12000,"VENTURE",6.92,0.17,9,680,"No",0
"177775",23,"female","High School",64439,0,"MORTGAGE",7362,"MEDICAL",14.16,0.11,5,626,"No",0
"177776",29,"female","Bachelor",72768,7,"OWN",16000,"HOMEIMPROVEMENT",16,0.22,8,674,"Yes",0
"177777",29,"male","Associate",31024,10,"OWN",8000,"VENTURE",9.99,0.26,7,637,"Yes",0
"177778",29,"female","Bachelor",34549,6,"RENT",5000,"MEDICAL",7.29,0.14,9,673,"No",0
"177779",31,"female","Associate",82517,8,"RENT",10000,"PERSONAL",10.85,0.12,7,586,"Yes",0
"177780",56,"male","High School",210853,29,"MORTGAGE",12000,"PERSONAL",10.82,0.06,25,635,"Yes",0
"177781",25,"male","High School",55306,4,"MORTGAGE",7500,"MEDICAL",12.59,0.14,4,604,"Yes",0
"177782",27,"male","Bachelor",60540,6,"RENT",8400,"DEBTCONSOLIDATION",11.01,0.14,6,653,"No",1
"177783",31,"male","Master",29406,5,"RENT",5000,"DEBTCONSOLIDATION",10.99,0.17,6,618,"No",1
"177784",29,"female","Bachelor",76425,7,"MORTGAGE",25000,"HOMEIMPROVEMENT",11.48,0.33,8,589,"Yes",0
"177785",26,"male","Associate",126963,3,"MORTGAGE",12000,"DEBTCONSOLIDATION",11.59,0.09,2,629,"No",0
"177786",38,"female","Associate",93561,16,"OWN",3000,"VENTURE",8.59,0.03,15,627,"Yes",0
"177787",25,"female","Bachelor",45038,0,"RENT",9172,"MEDICAL",14.69,0.2,5,596,"No",0
"177788",26,"male","Associate",67064,4,"MORTGAGE",5000,"VENTURE",7.67,0.07,4,672,"Yes",0
"177789",26,"male","Master",48908,6,"RENT",12000,"DEBTCONSOLIDATION",9.99,0.25,3,629,"No",0
"177790",29,"male","High School",61115,8,"RENT",5050,"DEBTCONSOLIDATION",12.73,0.08,5,670,"No",0
"177791",24,"female","Associate",110066,3,"MORTGAGE",15000,"MEDICAL",7.88,0.14,4,666,"No",0
"177792",24,"male","High School",102176,2,"MORTGAGE",18000,"EDUCATION",9.99,0.18,2,700,"Yes",0
"177793",27,"male","Doctorate",87523,3,"MORTGAGE",10000,"MEDICAL",14.83,0.11,6,723,"No",1
"177794",22,"female","High School",59680,0,"RENT",24000,"MEDICAL",17.56,0.4,4,590,"No",1
"177795",33,"female","Bachelor",82942,11,"RENT",8000,"HOMEIMPROVEMENT",10.62,0.1,6,582,"No",0
"177796",34,"female","Associate",193036,10,"MORTGAGE",23000,"HOMEIMPROVEMENT",6.91,0.12,10,695,"No",0
"177797",23,"female","Bachelor",96845,2,"MORTGAGE",2000,"MEDICAL",10.33,0.02,4,646,"Yes",0
"177798",23,"male","Bachelor",94830,0,"RENT",19000,"VENTURE",8.9,0.2,2,642,"Yes",0
"177799",31,"male","Bachelor",43032,8,"RENT",12000,"DEBTCONSOLIDATION",7.46,0.28,10,595,"No",1
"1777100",23,"female","Master",156596,1,"MORTGAGE",30000,"DEBTCONSOLIDATION",9.92,0.19,4,532,"Yes",0
"1777101",24,"male","High School",102877,3,"RENT",6000,"MEDICAL",6.03,0.06,3,561,"Yes",0
"1777102",25,"female","Master",55022,1,"MORTGAGE",7500,"EDUCATION",8.86,0.14,3,627,"Yes",0
"1777103",23,"male","Bachelor",65862,1,"MORTGAGE",5200,"MEDICAL",13.99,0.08,3,654,"No",1
"1777104",32,"male","High School",228588,10,"RENT",15000,"EDUCATION",9.63,0.07,7,660,"Yes",0
"1777105",21,"male","Associate",75895,0,"MORTGAGE",10000,"MEDICAL",7.66,0.13,4,648,"Yes",0
"1777106",25,"male","Bachelor",84651,2,"MORTGAGE",1000,"PERSONAL",12.69,0.01,2,687,"No",0
"1777107",23,"male","Bachelor",70383,3,"RENT",12844,"DEBTCONSOLIDATION",12.12,0.18,4,628,"Yes",0
"1777108",26,"female","Master",60873,2,"RENT",7525,"EDUCATION",11.49,0.12,2,630,"Yes",0
"1777109",30,"female","High School",73006,11,"RENT",18950,"PERSONAL",15.96,0.26,6,651,"No",1
"1777110",25,"female","Bachelor",30145,3,"RENT",1346,"EDUCATION",12.5,0.04,3,577,"No",1
"1777111",39,"male","Bachelor",29889,19,"RENT",8500,"MEDICAL",7.49,0.28,12,632,"No",1
"1777112",37,"female","Doctorate",59285,13,"RENT",5000,"VENTURE",10.54,0.08,12,665,"Yes",0
"1777113",26,"male","Bachelor",123817,5,"MORTGAGE",25000,"VENTURE",11.01,0.2,2,657,"No",0
"1777114",23,"female","Associate",52438,3,"RENT",4400,"MEDICAL",11.99,0.08,4,605,"No",1
"1777115",24,"female","Bachelor",58763,0,"RENT",6000,"MEDICAL",12.22,0.1,4,525,"Yes",0
"1777116",38,"female","Associate",72815,15,"MORTGAGE",10000,"VENTURE",7.51,0.14,14,600,"Yes",0
"1777117",30,"female","Bachelor",46824,11,"OWN",12600,"MEDICAL",11.01,0.27,8,673,"Yes",0
"1777118",24,"male","High School",108760,0,"MORTGAGE",5000,"VENTURE",9.28,0.05,4,634,"Yes",0
"1777119",29,"male","High School",80099,6,"MORTGAGE",2395,"HOMEIMPROVEMENT",15.09,0.03,8,630,"No",1
"1777120",30,"female","Doctorate",78873,7,"RENT",11475,"PERSONAL",13.72,0.15,6,703,"Yes",0
"1777121",24,"male","Master",54780,2,"MORTGAGE",16750,"EDUCATION",12.73,0.31,4,681,"Yes",0
"1777122",26,"male","High School",55015,0,"RENT",1500,"MEDICAL",6.92,0.03,3,569,"Yes",0
"1777123",43,"female","Associate",72657,18,"RENT",18000,"DEBTCONSOLIDATION",11.06,0.25,11,665,"Yes",0
"1777124",34,"male","Bachelor",51383,8,"MORTGAGE",8150,"EDUCATION",15.23,0.16,10,629,"Yes",0
"1777125",25,"female","Master",52735,4,"OWN",13800,"VENTURE",11.48,0.26,2,668,"Yes",0
"1777126",35,"male","Associate",45749,12,"RENT",2000,"VENTURE",11.26,0.04,8,698,"No",0
"1777127",28,"male","Bachelor",151047,5,"MORTGAGE",15000,"VENTURE",10.25,0.1,7,692,"No",0
"1777128",29,"male","High School",72363,8,"RENT",9000,"HOMEIMPROVEMENT",5.42,0.12,9,538,"Yes",0
"1777129",25,"male","Bachelor",49347,7,"RENT",7200,"EDUCATION",9.88,0.15,4,628,"Yes",0
"1777130",27,"female","High School",58700,5,"OWN",14000,"VENTURE",11.01,0.24,8,592,"Yes",0
"1777131",24,"female","Bachelor",97084,0,"MORTGAGE",8000,"EDUCATION",12.5,0.08,4,589,"No",0
"1777132",22,"male","High School",101644,1,"OWN",7500,"VENTURE",13.11,0.07,4,631,"Yes",0
"1777133",27,"male","High School",64388,4,"RENT",10000,"MEDICAL",10.3,0.16,5,615,"No",0
"1777134",23,"female","Bachelor",56062,1,"OWN",10000,"EDUCATION",13.16,0.18,3,692,"Yes",0
"1777135",25,"male","Bachelor",102001,2,"MORTGAGE",5000,"DEBTCONSOLIDATION",16.02,0.05,3,704,"No",1
"1777136",64,"male","Bachelor",105270,43,"MORTGAGE",15000,"PERSONAL",7.51,0.14,27,681,"Yes",0
"1777137",23,"female","Master",92978,0,"MORTGAGE",7200,"EDUCATION",20,0.08,2,646,"No",1
"1777138",24,"male","Bachelor",79187,0,"MORTGAGE",6000,"PERSONAL",10.77,0.08,2,680,"Yes",0
"1777139",30,"female","Associate",52658,12,"MORTGAGE",4200,"HOMEIMPROVEMENT",13.49,0.08,7,646,"No",0
"1777140",30,"male","Master",133125,8,"MORTGAGE",10000,"VENTURE",10.65,0.08,8,686,"Yes",0
"1777141",29,"male","Bachelor",74524,8,"RENT",15000,"VENTURE",14.96,0.2,10,687,"No",1
"1777142",29,"female","Bachelor",72803,5,"MORTGAGE",14109,"HOMEIMPROVEMENT",13.17,0.19,5,663,"Yes",0
"1777143",39,"female","Bachelor",54917,21,"MORTGAGE",3000,"PERSONAL",7.9,0.05,15,682,"No",0
"1777144",30,"female","Bachelor",65988,10,"MORTGAGE",5000,"MEDICAL",7.83,0.08,5,638,"Yes",0
"1777145",31,"male","High School",44387,10,"RENT",10000,"MEDICAL",14.42,0.23,9,670,"Yes",0
"1777146",22,"female","Associate",120971,0,"MORTGAGE",9000,"EDUCATION",11.01,0.07,2,599,"No",0
"1777147",24,"female","High School",49161,2,"RENT",1000,"EDUCATION",6.91,0.02,4,694,"No",0
"1777148",26,"male","Bachelor",92187,3,"RENT",8000,"HOMEIMPROVEMENT",13.48,0.09,4,532,"No",1
"1777149",22,"female","Bachelor",37013,0,"RENT",3000,"PERSONAL",11.12,0.08,3,590,"Yes",0
"1777150",26,"female","Doctorate",66910,5,"MORTGAGE",7000,"VENTURE",12.53,0.1,4,566,"No",0
"1777151",32,"female","Master",78876,12,"RENT",19000,"MEDICAL",12.84,0.24,5,706,"Yes",0
"1777152",25,"female","Bachelor",63417,3,"MORTGAGE",3903,"EDUCATION",11.08,0.06,4,590,"Yes",0
"1777153",44,"female","High School",207311,24,"MORTGAGE",25000,"VENTURE",9.62,0.12,11,600,"Yes",0
"1777154",24,"male","Bachelor",132949,2,"RENT",6000,"PERSONAL",11.01,0.05,4,699,"Yes",0
"1777155",27,"male","Bachelor",109305,1,"RENT",19200,"HOMEIMPROVEMENT",6.99,0.18,8,509,"Yes",0
"1777156",36,"female","High School",133700,14,"MORTGAGE",9000,"MEDICAL",11.01,0.07,16,649,"Yes",0
"1777157",31,"female","Master",57216,9,"RENT",4500,"DEBTCONSOLIDATION",11.03,0.08,7,717,"Yes",0
"1777158",24,"male","Master",42503,0,"RENT",12000,"MEDICAL",10.38,0.28,2,601,"No",1
"1777159",34,"female","Associate",60934,13,"MORTGAGE",4000,"MEDICAL",6.62,0.07,10,639,"Yes",0
"1777160",30,"female","High School",72859,10,"MORTGAGE",1500,"MEDICAL",12.9,0.02,10,660,"Yes",0
"1777161",25,"male","Associate",125829,6,"MORTGAGE",14000,"HOMEIMPROVEMENT",10.99,0.11,3,682,"Yes",0
"1777162",24,"female","Associate",57321,0,"MORTGAGE",9000,"MEDICAL",8.94,0.16,3,538,"No",0
"1777163",22,"male","Bachelor",51360,0,"RENT",5000,"EDUCATION",8.9,0.1,4,636,"Yes",0
"1777164",35,"female","Associate",91002,14,"OWN",25000,"MEDICAL",10.99,0.27,7,683,"No",0
"1777165",22,"female","High School",91281,3,"MORTGAGE",15000,"MEDICAL",14.27,0.16,2,659,"Yes",0
"1777166",27,"male","Associate",104509,5,"MORTGAGE",2250,"PERSONAL",11.01,0.02,6,660,"No",0
"1777167",29,"female","High School",15532,8,"RENT",4500,"EDUCATION",15.05,0.29,9,619,"No",1
"1777168",28,"male","Master",117155,3,"MORTGAGE",30000,"MEDICAL",8.49,0.26,5,628,"No",0
"1777169",27,"female","Bachelor",83075,4,"RENT",8700,"HOMEIMPROVEMENT",7.88,0.1,5,673,"Yes",0
"1777170",25,"female","Bachelor",181041,3,"MORTGAGE",25000,"MEDICAL",10.37,0.14,2,703,"No",0
"1777171",28,"male","Bachelor",48968,4,"RENT",6500,"VENTURE",11.05,0.13,6,671,"Yes",0
"1777172",25,"female","Bachelor",92645,1,"MORTGAGE",9750,"DEBTCONSOLIDATION",14.27,0.11,3,694,"No",1
"1777173",28,"female","Master",59091,7,"RENT",15000,"MEDICAL",12.99,0.25,7,593,"No",1
"1777174",29,"male","Bachelor",22599,6,"RENT",6400,"HOMEIMPROVEMENT",10.37,0.28,6,617,"No",1
"1777175",30,"female","High School",117304,5,"MORTGAGE",5000,"PERSONAL",13.49,0.04,9,658,"Yes",0
"1777176",35,"male","Bachelor",48403,9,"MORTGAGE",6000,"MEDICAL",7.13,0.12,8,689,"Yes",0
"1777177",38,"male","High School",105127,16,"MORTGAGE",7930,"HOMEIMPROVEMENT",8.42,0.08,17,549,"No",1
"1777178",23,"male","Master",102832,1,"MORTGAGE",16750,"EDUCATION",14.35,0.16,2,683,"Yes",0
"1777179",22,"male","High School",80349,0,"MORTGAGE",6000,"EDUCATION",7.51,0.07,2,609,"No",0
"1777180",29,"female","Bachelor",151029,4,"RENT",7200,"MEDICAL",9.99,0.05,6,684,"Yes",0
"1777181",28,"female","High School",122849,9,"RENT",11806,"EDUCATION",14.98,0.1,5,570,"No",1
"1777182",25,"male","Bachelor",47150,4,"RENT",15086,"EDUCATION",11.85,0.32,2,661,"No",1
"1777183",23,"male","High School",99466,0,"MORTGAGE",9000,"DEBTCONSOLIDATION",7.49,0.09,4,632,"Yes",0
"1777184",25,"male","Associate",75413,4,"MORTGAGE",4000,"EDUCATION",10.41,0.05,3,644,"Yes",0
"1777185",38,"female","Associate",47363,15,"RENT",1000,"EDUCATION",11.83,0.02,9,616,"Yes",0
"1777186",22,"male","Bachelor",37123,0,"RENT",6000,"EDUCATION",14.79,0.16,4,652,"No",1
"1777187",24,"male","High School",37229,3,"RENT",6000,"MEDICAL",13.49,0.16,2,580,"Yes",0
"1777188",26,"male","High School",186018,1,"MORTGAGE",22136,"PERSONAL",13.38,0.12,3,655,"Yes",0
"1777189",31,"male","Associate",55248,8,"MORTGAGE",6500,"EDUCATION",12.9,0.12,9,563,"Yes",0
"1777190",26,"female","Bachelor",40485,1,"MORTGAGE",7000,"PERSONAL",7.43,0.17,4,683,"No",0
"1777191",24,"male","Associate",66904,0,"MORTGAGE",6000,"PERSONAL",7.51,0.09,4,674,"Yes",0
"1777192",29,"female","Bachelor",73055,9,"RENT",25000,"DEBTCONSOLIDATION",13.47,0.34,11,644,"No",1
"1777193",22,"female","High School",169028,0,"RENT",10000,"EDUCATION",9.99,0.06,2,617,"No",0
"1777194",31,"female","Bachelor",95792,11,"RENT",6000,"HOMEIMPROVEMENT",7.51,0.06,5,665,"No",1
"1777195",22,"male","Associate",108780,0,"RENT",7000,"PERSONAL",8.88,0.06,3,593,"Yes",0
"1777196",25,"male","Master",72789,5,"RENT",7200,"HOMEIMPROVEMENT",13.48,0.1,4,611,"No",0
"1777197",24,"male","Bachelor",67208,0,"MORTGAGE",9600,"EDUCATION",7.52,0.14,2,633,"Yes",0
"1777198",21,"male","High School",18176,0,"RENT",3000,"MEDICAL",13.43,0.17,3,635,"No",1
"1777199",25,"female","Associate",92527,1,"MORTGAGE",9000,"MEDICAL",7.74,0.1,3,591,"Yes",0
"1777200",25,"female","Associate",50213,2,"MORTGAGE",5000,"EDUCATION",11.78,0.1,3,664,"No",1
"1777201",31,"male","Associate",138554,9,"RENT",16873,"EDUCATION",7.22,0.12,5,561,"Yes",0
"1777202",31,"female","Master",72748,9,"MORTGAGE",18341,"EDUCATION",15.66,0.25,10,728,"No",0
"1777203",41,"female","High School",36718,17,"RENT",8875,"PERSONAL",5.42,0.24,16,609,"Yes",0
"1777204",23,"female","Associate",29599,0,"RENT",2800,"DEBTCONSOLIDATION",11.49,0.09,4,581,"No",1
"1777205",28,"female","Associate",49018,4,"MORTGAGE",19200,"DEBTCONSOLIDATION",9.91,0.39,6,630,"Yes",0
"1777206",26,"male","High School",103879,1,"MORTGAGE",7854,"EDUCATION",11.8,0.08,4,644,"Yes",0
"1777207",36,"male","Associate",35318,15,"RENT",6000,"EDUCATION",15.96,0.17,12,606,"No",0
"1777208",22,"male","Bachelor",72058,0,"RENT",5000,"VENTURE",11.48,0.07,4,602,"No",0
"1777209",28,"female","Bachelor",67134,4,"RENT",3200,"DEBTCONSOLIDATION",9.91,0.05,5,650,"Yes",0
"1777210",24,"male","Master",55205,6,"MORTGAGE",9166,"MEDICAL",10.69,0.17,4,663,"Yes",0
"1777211",23,"male","Bachelor",100106,1,"RENT",14161,"PERSONAL",17.63,0.14,4,642,"No",1
"1777212",29,"male","High School",87285,8,"RENT",10000,"HOMEIMPROVEMENT",8.04,0.11,6,590,"No",0
"1777213",29,"male","Associate",92495,8,"MORTGAGE",20000,"EDUCATION",6.91,0.22,7,596,"Yes",0
"1777214",23,"female","Associate",42958,0,"MORTGAGE",4000,"MEDICAL",11.01,0.09,4,608,"No",1
"1777215",26,"female","Master",109136,6,"RENT",5525,"PERSONAL",11.36,0.05,4,675,"No",0
"1777216",35,"male","Bachelor",110229,13,"RENT",7947,"MEDICAL",9.71,0.07,9,657,"Yes",0
"1777217",24,"male","Bachelor",96497,1,"MORTGAGE",12000,"HOMEIMPROVEMENT",9.88,0.12,4,569,"Yes",0
"1777218",53,"male","High School",32910,30,"RENT",2500,"DEBTCONSOLIDATION",11.01,0.08,28,639,"Yes",0
"1777219",30,"male","High School",51266,8,"MORTGAGE",22539,"VENTURE",8.69,0.44,8,550,"Yes",0
"1777220",28,"male","High School",138865,1,"RENT",35000,"EDUCATION",15.92,0.25,5,667,"Yes",0
"1777221",28,"female","High School",61367,7,"MORTGAGE",9000,"PERSONAL",11.01,0.15,7,593,"No",0
"1777222",23,"female","Master",73746,0,"RENT",8625,"EDUCATION",7.9,0.12,4,613,"Yes",0
"1777223",23,"female","High School",81904,0,"RENT",5000,"DEBTCONSOLIDATION",8.28,0.06,4,581,"Yes",0
"1777224",36,"male","Associate",73271,14,"MORTGAGE",6811,"VENTURE",15.25,0.09,12,677,"Yes",0
"1777225",30,"female","Bachelor",28849,6,"RENT",14000,"VENTURE",7.88,0.49,6,614,"No",1
"1777226",23,"female","Bachelor",94557,0,"RENT",20000,"MEDICAL",11.01,0.21,4,624,"Yes",0
"1777227",35,"female","Bachelor",22674,15,"RENT",2725,"MEDICAL",11.01,0.12,8,558,"Yes",0
"1777228",32,"female","Bachelor",89797,13,"MORTGAGE",1200,"HOMEIMPROVEMENT",7.49,0.01,9,675,"Yes",0
"1777229",24,"male","High School",58599,4,"RENT",5000,"DEBTCONSOLIDATION",9.99,0.09,4,669,"Yes",0
"1777230",24,"male","Master",43637,0,"RENT",16000,"PERSONAL",11.01,0.37,4,651,"No",1
"1777231",23,"female","Associate",24038,0,"RENT",6233,"HOMEIMPROVEMENT",8.22,0.26,3,667,"No",1
"1777232",36,"female","Associate",58561,15,"RENT",15000,"MEDICAL",13.98,0.26,15,674,"No",1
"1777233",23,"male","Bachelor",97823,0,"RENT",24079,"DEBTCONSOLIDATION",15.25,0.25,4,507,"No",1
"1777234",25,"female","Associate",60987,0,"MORTGAGE",8000,"DEBTCONSOLIDATION",5.42,0.13,4,698,"Yes",0
"1777235",33,"female","Bachelor",29695,11,"RENT",8000,"VENTURE",11.12,0.27,9,684,"No",1
"1777236",27,"female","Bachelor",156732,7,"MORTGAGE",10000,"PERSONAL",7.18,0.06,5,714,"Yes",0
"1777237",37,"male","Doctorate",59637,13,"RENT",4000,"MEDICAL",9.25,0.07,13,737,"Yes",0
"1777238",32,"female","Bachelor",44119,12,"RENT",5000,"VENTURE",11.83,0.11,10,619,"Yes",0
"1777239",24,"male","High School",73167,1,"MORTGAGE",14000,"DEBTCONSOLIDATION",11.01,0.19,2,601,"Yes",0
"1777240",21,"female","Bachelor",102766,0,"MORTGAGE",25000,"EDUCATION",10.99,0.24,2,690,"No",0
"1777241",37,"female","Associate",43007,16,"OWN",13250,"PERSONAL",11.71,0.31,14,660,"Yes",0
"1777242",27,"male","High School",75573,5,"MORTGAGE",12000,"MEDICAL",5.42,0.16,6,661,"No",0
"1777243",22,"female","High School",102986,2,"MORTGAGE",5000,"EDUCATION",12.61,0.05,2,656,"Yes",0
"1777244",22,"male","Associate",56103,0,"MORTGAGE",10375,"MEDICAL",11.01,0.18,4,662,"Yes",0
