"id","person_age","person_gender","person_education","person_income","person_emp_exp","person_home_ownership","loan_amnt","loan_intent","loan_int_rate","loan_percent_income","cb_person_cred_hist_length","credit_score","previous_loan_defaults_on_file","loan_status"
"218779",28,"male","High School",68116,4,"RENT",5036,"MEDICAL",12.66,0.07,5,668,"No",1
"218780",27,"male","Bachelor",145060,4,"MORTGAGE",18000,"HOMEIMPROVEMENT",10.74,0.12,6,623,"Yes",0
"218781",27,"male","Bachelor",78753,4,"RENT",3500,"EDUCATION",13.49,0.04,9,674,"Yes",0
"218782",27,"male","Bachelor",61211,5,"MORTGAGE",9809,"PERSONAL",8.59,0.16,5,687,"Yes",0
"218783",22,"female","High School",61323,0,"MORTGAGE",10000,"EDUCATION",6.03,0.16,4,649,"No",0
"218784",38,"female","Associate",36995,15,"RENT",8000,"DEBTCONSOLIDATION",11.01,0.22,12,665,"Yes",0
"218785",27,"male","Bachelor",144509,7,"MORTGAGE",16000,"DEBTCONSOLIDATION",11.96,0.11,8,686,"No",0
"218786",25,"female","Associate",95742,2,"RENT",15000,"EDUCATION",12.18,0.16,3,675,"No",1
"218787",28,"male","Bachelor",42958,4,"RENT",10000,"VENTURE",11.54,0.23,8,597,"Yes",0
"218788",30,"male","Master",35644,5,"OWN",6250,"DEBTCONSOLIDATION",11.53,0.18,8,538,"Yes",0
"218789",31,"male","High School",93695,10,"RENT",10000,"EDUCATION",16.49,0.11,7,548,"Yes",0
"218790",29,"female","High School",58222,8,"MORTGAGE",3250,"VENTURE",6.76,0.06,7,639,"Yes",0
"218791",34,"female","Bachelor",48835,11,"MORTGAGE",6000,"VENTURE",7.29,0.12,7,693,"No",0
"218792",24,"male","Associate",48829,2,"RENT",10000,"DEBTCONSOLIDATION",11.99,0.2,3,555,"Yes",0
"218793",37,"female","Bachelor",108487,15,"RENT",6600,"MEDICAL",12.53,0.06,12,700,"Yes",0
"218794",23,"male","Associate",60855,0,"RENT",10000,"MEDICAL",7.69,0.16,3,624,"Yes",0
"218795",22,"male","Associate",58731,0,"RENT",10000,"MEDICAL",11.71,0.17,4,557,"Yes",0
"218796",23,"male","Associate",22722,3,"RENT",4000,"PERSONAL",10.99,0.18,2,607,"No",1
"218797",25,"male","Bachelor",125566,1,"MORTGAGE",11000,"VENTURE",13.11,0.09,3,631,"Yes",0
"218798",31,"male","Bachelor",117594,5,"MORTGAGE",4978,"PERSONAL",12.6,0.04,10,663,"No",0
"218799",22,"female","Bachelor",29678,0,"OWN",5000,"MEDICAL",12.21,0.17,3,589,"Yes",0
"2187100",28,"male","Associate",59923,3,"RENT",15000,"MEDICAL",13.91,0.25,5,625,"No",1
"2187101",40,"female","High School",51477,19,"MORTGAGE",7489,"EDUCATION",12.25,0.15,11,692,"Yes",0
"2187102",22,"male","Master",54868,3,"MORTGAGE",14550,"EDUCATION",11.83,0.27,4,588,"Yes",0
"2187103",27,"male","High School",116741,4,"RENT",9191,"MEDICAL",13.08,0.08,4,649,"No",1
"2187104",24,"male","Master",45833,4,"RENT",2911,"DEBTCONSOLIDATION",13.24,0.06,4,713,"No",1
"2187105",22,"female","High School",109195,1,"MORTGAGE",6400,"PERSONAL",5.99,0.06,2,538,"Yes",0
"2187106",25,"female","Bachelor",100598,2,"MORTGAGE",13000,"HOMEIMPROVEMENT",10.99,0.13,2,656,"No",0
"2187107",23,"female","Master",88217,4,"MORTGAGE",7000,"VENTURE",10.74,0.08,3,621,"No",0
"2187108",24,"female","Bachelor",39144,1,"RENT",9726,"HOMEIMPROVEMENT",13.33,0.25,3,526,"No",1
"2187109",44,"male","Associate",46867,21,"MORTGAGE",6825,"PERSONAL",8.9,0.15,12,710,"Yes",0
"2187110",23,"female","Bachelor",53918,0,"RENT",5000,"HOMEIMPROVEMENT",16.77,0.09,2,569,"No",1
"2187111",23,"female","Associate",59325,3,"OWN",5000,"MEDICAL",7.49,0.08,2,662,"Yes",0
"2187112",27,"male","Associate",29631,6,"RENT",7706,"MEDICAL",9.28,0.26,5,650,"No",1
"2187113",22,"female","Associate",132678,1,"MORTGAGE",28000,"DEBTCONSOLIDATION",7.49,0.21,4,538,"Yes",0
"2187114",22,"male","Associate",65911,2,"RENT",5600,"VENTURE",9.63,0.08,2,607,"Yes",0
"2187115",24,"male","Bachelor",37117,0,"RENT",15000,"DEBTCONSOLIDATION",15.52,0.4,3,657,"No",1
"2187116",25,"male","High School",116063,3,"MORTGAGE",20000,"VENTURE",6.99,0.17,3,659,"Yes",0
"2187117",27,"female","High School",38293,4,"RENT",10000,"MEDICAL",8,0.26,9,565,"No",1
"2187118",21,"female","High School",49193,0,"RENT",3600,"MEDICAL",5.42,0.07,4,528,"Yes",0
"2187119",32,"female","High School",186782,11,"MORTGAGE",8000,"MEDICAL",11.01,0.04,6,683,"No",0
"2187120",28,"female","High School",102905,7,"MORTGAGE",9073,"PERSONAL",7.59,0.09,10,641,"Yes",0
"2187121",28,"female","Associate",48997,2,"RENT",5000,"VENTURE",10.64,0.1,7,617,"Yes",0
"2187122",31,"male","Bachelor",56675,11,"RENT",2800,"MEDICAL",17.56,0.05,10,593,"Yes",0
"2187123",23,"male","High School",35306,0,"MORTGAGE",5000,"MEDICAL",11.99,0.14,4,624,"Yes",0
"2187124",23,"male","Bachelor",96787,0,"MORTGAGE",10000,"MEDICAL",7.74,0.1,2,638,"No",0
"2187125",41,"male","Bachelor",123408,18,"MORTGAGE",7500,"VENTURE",11.49,0.06,17,646,"Yes",0
"2187126",36,"female","Master",65505,10,"RENT",7500,"HOMEIMPROVEMENT",11.01,0.11,14,709,"No",1
"2187127",31,"male","Bachelor",94533,8,"RENT",2323,"HOMEIMPROVEMENT",7.97,0.02,10,699,"Yes",0
"2187128",24,"male","Bachelor",40727,0,"OWN",12250,"VENTURE",13.11,0.3,4,527,"Yes",0
"2187129",26,"male","Bachelor",35704,1,"RENT",15000,"MEDICAL",10,0.42,3,609,"No",1
"2187130",30,"male","Master",55727,11,"MORTGAGE",6400,"VENTURE",8.94,0.11,7,715,"Yes",0
"2187131",23,"female","Bachelor",71409,1,"RENT",3000,"EDUCATION",10.36,0.04,3,682,"No",1
"2187132",23,"female","Bachelor",60541,0,"MORTGAGE",12000,"PERSONAL",7.29,0.2,3,555,"No",1
"2187133",25,"female","Associate",50213,2,"MORTGAGE",5000,"EDUCATION",11.78,0.1,3,664,"No",1
"2187134",29,"female","Bachelor",368806,5,"MORTGAGE",24631,"DEBTCONSOLIDATION",17.88,0.07,8,581,"No",1
"2187135",28,"female","Associate",85081,5,"RENT",12000,"HOMEIMPROVEMENT",14.27,0.14,6,637,"Yes",0
"2187136",25,"female","High School",211093,3,"MORTGAGE",7550,"PERSONAL",11.49,0.04,4,647,"No",0
"2187137",28,"female","High School",144829,6,"MORTGAGE",5000,"MEDICAL",13.75,0.03,4,674,"Yes",0
"2187138",32,"female","Associate",187821,10,"MORTGAGE",10000,"PERSONAL",9.63,0.05,9,569,"Yes",0
"2187139",28,"male","High School",76319,6,"MORTGAGE",12000,"DEBTCONSOLIDATION",11.01,0.16,6,643,"No",0
"2187140",22,"female","Master",87287,0,"RENT",5000,"PERSONAL",11.01,0.06,3,668,"Yes",0
"2187141",24,"male","Associate",114503,1,"MORTGAGE",18000,"VENTURE",7.76,0.16,4,680,"Yes",0
"2187142",61,"male","High School",128603,41,"MORTGAGE",11502,"EDUCATION",12.44,0.09,22,741,"Yes",0
"2187143",23,"male","Bachelor",121002,0,"RENT",5000,"PERSONAL",8.49,0.04,3,573,"Yes",0
"2187144",25,"female","High School",93292,0,"MORTGAGE",3000,"DEBTCONSOLIDATION",7.49,0.03,3,535,"Yes",0
"2187145",29,"male","High School",62615,7,"RENT",5500,"MEDICAL",11.89,0.09,9,477,"Yes",0
"2187146",25,"male","High School",37533,5,"RENT",2000,"MEDICAL",11.12,0.05,4,650,"No",0
"2187147",25,"female","Associate",128582,1,"MORTGAGE",20000,"EDUCATION",12.18,0.16,4,599,"Yes",0
"2187148",22,"female","Master",127015,4,"MORTGAGE",16000,"PERSONAL",12.73,0.13,4,682,"Yes",0
"2187149",34,"female","Bachelor",77513,14,"MORTGAGE",24000,"PERSONAL",10.71,0.31,7,611,"No",1
"2187150",28,"female","High School",35647,2,"MORTGAGE",2000,"HOMEIMPROVEMENT",10.59,0.06,7,570,"Yes",0
"2187151",28,"female","Bachelor",42669,4,"MORTGAGE",9600,"PERSONAL",13.16,0.22,8,667,"No",0
"2187152",27,"male","Bachelor",44911,5,"MORTGAGE",5000,"VENTURE",5.42,0.11,5,622,"Yes",0
"2187153",24,"male","High School",59765,2,"RENT",20000,"MEDICAL",11.66,0.33,4,643,"No",1
"2187154",26,"male","High School",85326,6,"RENT",6000,"MEDICAL",6.17,0.07,4,670,"Yes",0
"2187155",27,"male","Associate",36800,2,"RENT",1421,"MEDICAL",11.58,0.04,7,693,"No",1
"2187156",31,"male","Master",40262,5,"MORTGAGE",7500,"VENTURE",13.48,0.19,5,724,"Yes",0
"2187157",22,"male","Master",59558,0,"MORTGAGE",5000,"MEDICAL",7.9,0.08,4,656,"Yes",0
"2187158",30,"male","High School",238565,11,"MORTGAGE",15000,"DEBTCONSOLIDATION",11.01,0.06,9,563,"No",1
"2187159",23,"female","Associate",109477,3,"MORTGAGE",20000,"PERSONAL",14.65,0.18,3,590,"Yes",0
"2187160",22,"male","Associate",58463,2,"RENT",17750,"DEBTCONSOLIDATION",13.49,0.3,4,631,"No",1
"2187161",34,"male","High School",87519,11,"RENT",20000,"DEBTCONSOLIDATION",11.01,0.23,6,681,"Yes",0
"2187162",23,"male","Bachelor",174697,0,"MORTGAGE",14400,"EDUCATION",5.79,0.08,4,620,"No",0
"2187163",24,"female","High School",43450,6,"RENT",12000,"VENTURE",7.29,0.28,4,574,"No",1
"2187164",24,"male","High School",56953,3,"RENT",8000,"VENTURE",15.23,0.14,2,642,"No",1
"2187165",28,"female","High School",41445,4,"MORTGAGE",10000,"EDUCATION",16.77,0.24,7,675,"No",1
"2187166",31,"female","Bachelor",33829,8,"RENT",3053,"HOMEIMPROVEMENT",11.84,0.09,8,673,"No",1
"2187167",33,"female","Bachelor",65652,8,"RENT",10500,"DEBTCONSOLIDATION",11.14,0.16,6,675,"No",0
"2187168",30,"male","Master",41725,10,"RENT",13600,"MEDICAL",13.57,0.33,9,601,"No",1
"2187169",23,"male","Bachelor",55577,0,"MORTGAGE",12000,"VENTURE",14.65,0.22,2,657,"No",0
"2187170",42,"male","High School",41293,15,"RENT",6000,"PERSONAL",16.29,0.15,15,655,"No",1
"2187171",38,"male","High School",53594,14,"RENT",5000,"PERSONAL",15.65,0.09,14,639,"No",1
"2187172",22,"male","High School",54010,0,"RENT",16000,"VENTURE",16.35,0.3,4,572,"No",1
"2187173",22,"male","Bachelor",60449,0,"MORTGAGE",5170,"EDUCATION",7.98,0.09,2,577,"Yes",0
"2187174",24,"male","Bachelor",145147,0,"MORTGAGE",6000,"VENTURE",12.98,0.04,4,611,"Yes",0
"2187175",26,"male","Doctorate",106638,3,"MORTGAGE",3000,"HOMEIMPROVEMENT",10.59,0.03,4,709,"No",0
"2187176",21,"female","High School",76667,0,"RENT",6225,"PERSONAL",10.99,0.08,4,542,"Yes",0
"2187177",26,"male","Bachelor",36983,3,"RENT",3200,"MEDICAL",9.5,0.09,4,682,"Yes",0
"2187178",25,"female","High School",55949,0,"RENT",5000,"DEBTCONSOLIDATION",11.01,0.09,2,573,"Yes",0
"2187179",35,"male","Associate",94460,13,"MORTGAGE",9450,"HOMEIMPROVEMENT",10.99,0.1,8,609,"Yes",0
"2187180",21,"male","Bachelor",75167,0,"RENT",6000,"EDUCATION",10.25,0.08,4,539,"Yes",0
"2187181",23,"female","Bachelor",60857,0,"RENT",7000,"EDUCATION",9.32,0.12,3,607,"Yes",0
"2187182",25,"female","Associate",13092,1,"RENT",1783,"DEBTCONSOLIDATION",7.93,0.14,3,579,"No",1
"2187183",25,"female","High School",45812,4,"RENT",14500,"EDUCATION",13.85,0.32,3,618,"No",1
"2187184",24,"female","Bachelor",82928,2,"MORTGAGE",14630,"MEDICAL",17.07,0.18,4,627,"No",1
"2187185",24,"male","Associate",131856,1,"RENT",15000,"EDUCATION",10.65,0.11,3,687,"No",0
"2187186",46,"male","High School",93448,21,"MORTGAGE",13000,"DEBTCONSOLIDATION",15.96,0.14,13,658,"Yes",0
"2187187",23,"male","Master",97173,2,"RENT",12000,"MEDICAL",6.62,0.12,4,656,"No",0
"2187188",28,"female","Bachelor",98119,6,"MORTGAGE",6000,"PERSONAL",6.17,0.06,8,667,"Yes",0
"2187189",27,"female","Associate",50224,3,"MORTGAGE",23737,"VENTURE",11.52,0.47,6,667,"No",0
"2187190",26,"female","Associate",78241,4,"RENT",12000,"EDUCATION",11.89,0.15,2,643,"Yes",0
"2187191",22,"female","Bachelor",65835,2,"RENT",3200,"HOMEIMPROVEMENT",16.49,0.05,4,680,"No",1
"2187192",22,"male","High School",53638,0,"RENT",3600,"HOMEIMPROVEMENT",13.43,0.07,2,620,"No",1
"2187193",52,"male","High School",91601,29,"RENT",6125,"DEBTCONSOLIDATION",7.74,0.07,18,721,"No",0
"2187194",24,"male","High School",58857,2,"MORTGAGE",3133,"VENTURE",6.93,0.05,3,544,"Yes",0
"2187195",23,"male","Associate",24173,0,"RENT",6200,"MEDICAL",19.82,0.26,3,671,"No",1
"2187196",23,"female","Bachelor",72791,0,"RENT",15000,"EDUCATION",11.76,0.21,3,651,"Yes",0
"2187197",27,"female","Master",72065,4,"RENT",15000,"DEBTCONSOLIDATION",10.75,0.21,7,669,"No",0
"2187198",33,"male","Master",29689,9,"RENT",3000,"MEDICAL",6.62,0.1,9,635,"No",0
"2187199",29,"female","Associate",46081,2,"MORTGAGE",6000,"EDUCATION",15.21,0.13,9,655,"No",0
"2187200",22,"male","High School",73142,2,"MORTGAGE",9000,"MEDICAL",13.79,0.12,2,694,"No",0
"2187201",22,"female","Bachelor",103373,0,"MORTGAGE",18000,"VENTURE",11.01,0.17,4,678,"Yes",0
"2187202",29,"female","High School",86017,5,"RENT",12000,"PERSONAL",11.8,0.14,7,578,"No",0
"2187203",23,"female","Bachelor",31731,1,"RENT",6000,"PERSONAL",11.01,0.19,4,553,"Yes",0
"2187204",35,"female","High School",130952,14,"RENT",7000,"PERSONAL",11.01,0.05,7,529,"Yes",0
"2187205",28,"female","High School",55082,5,"OWN",15000,"MEDICAL",9.88,0.27,6,648,"Yes",0
"2187206",22,"female","Associate",29616,3,"RENT",1500,"EDUCATION",18.79,0.05,3,635,"No",1
"2187207",22,"male","Master",22555,0,"RENT",2500,"DEBTCONSOLIDATION",11.89,0.11,4,693,"No",0
"2187208",31,"female","Master",105303,7,"OWN",15000,"HOMEIMPROVEMENT",13.11,0.14,8,647,"Yes",0
"2187209",21,"male","Associate",100386,0,"MORTGAGE",8500,"MEDICAL",8,0.08,4,643,"Yes",0
"2187210",22,"female","Associate",61117,0,"RENT",7500,"VENTURE",8.32,0.12,2,543,"Yes",0
"2187211",28,"male","Associate",60788,7,"RENT",7200,"DEBTCONSOLIDATION",11.15,0.12,7,702,"Yes",0
"2187212",24,"female","Master",63050,2,"RENT",4000,"DEBTCONSOLIDATION",9.98,0.06,3,618,"No",0
"2187213",27,"male","Associate",50180,4,"RENT",12723,"MEDICAL",13.59,0.25,5,680,"No",1
"2187214",23,"female","Associate",55019,0,"MORTGAGE",9925,"EDUCATION",11.48,0.18,2,592,"Yes",0
"2187215",29,"male","Master",79128,6,"MORTGAGE",15000,"EDUCATION",11.71,0.19,9,659,"Yes",0
"2187216",24,"male","High School",65754,1,"RENT",8000,"MEDICAL",9.81,0.12,4,625,"No",0
"2187217",24,"male","Associate",84645,2,"RENT",12000,"PERSONAL",10.65,0.14,2,525,"Yes",0
"2187218",25,"male","Bachelor",84295,2,"RENT",7000,"MEDICAL",10.78,0.08,3,700,"Yes",0
"2187219",28,"male","Master",53908,5,"RENT",10000,"MEDICAL",13.48,0.19,8,713,"No",1
"2187220",56,"male","Associate",84787,32,"MORTGAGE",15000,"PERSONAL",10.38,0.18,24,592,"No",0
"2187221",21,"female","Bachelor",31566,0,"OWN",8800,"MEDICAL",9.33,0.28,3,700,"Yes",0
"2187222",33,"male","Master",61002,10,"MORTGAGE",6000,"PERSONAL",12.18,0.1,7,607,"No",0
"2187223",28,"female","Bachelor",145209,5,"MORTGAGE",20000,"PERSONAL",11.01,0.14,5,613,"Yes",0
"2187224",26,"female","Bachelor",78936,4,"MORTGAGE",4000,"DEBTCONSOLIDATION",9.63,0.05,4,657,"Yes",0
"2187225",25,"female","Associate",65648,0,"MORTGAGE",12000,"DEBTCONSOLIDATION",12.53,0.18,4,565,"No",1
"2187226",33,"male","Master",36842,12,"MORTGAGE",10000,"HOMEIMPROVEMENT",5.79,0.27,6,713,"No",0
"2187227",31,"male","Associate",73294,6,"MORTGAGE",15000,"EDUCATION",11.38,0.2,7,698,"Yes",0
"2187228",34,"male","Bachelor",48744,12,"RENT",4750,"DEBTCONSOLIDATION",9.25,0.1,10,719,"No",0
"2187229",25,"female","High School",56096,5,"MORTGAGE",4000,"PERSONAL",8.85,0.07,5,648,"Yes",0
"2187230",36,"male","Bachelor",181304,12,"MORTGAGE",10000,"EDUCATION",10.67,0.06,16,674,"Yes",0
"2187231",22,"male","Bachelor",51414,0,"RENT",2500,"VENTURE",13.92,0.05,3,646,"Yes",0
"2187232",25,"male","Master",96842,7,"MORTGAGE",25000,"EDUCATION",15.31,0.26,2,671,"No",0
"2187233",39,"female","High School",37202,14,"OWN",5000,"VENTURE",12.81,0.13,13,690,"No",0
"2187234",26,"female","Bachelor",37393,4,"RENT",5000,"DEBTCONSOLIDATION",14.42,0.13,4,597,"No",1
"2187235",26,"female","Bachelor",138886,2,"MORTGAGE",18947,"PERSONAL",13.22,0.14,5,599,"Yes",0
"2187236",23,"female","High School",60748,1,"RENT",7584,"MEDICAL",15.69,0.12,3,576,"No",1
"2187237",26,"male","Bachelor",63473,1,"RENT",4800,"EDUCATION",9.99,0.08,2,672,"Yes",0
"2187238",28,"male","Associate",39562,9,"RENT",5000,"MEDICAL",6.99,0.13,7,631,"Yes",0
"2187239",25,"male","Bachelor",102473,2,"RENT",4500,"HOMEIMPROVEMENT",12.18,0.04,2,669,"Yes",0
"2187240",34,"male","High School",49416,13,"RENT",5000,"VENTURE",12.53,0.1,10,564,"Yes",0
"2187241",26,"male","High School",44606,5,"RENT",2800,"MEDICAL",13.35,0.06,4,565,"No",1
"2187242",23,"male","Bachelor",24251,0,"RENT",3000,"PERSONAL",10.13,0.12,3,606,"No",1
"2187243",29,"male","Associate",65686,7,"MORTGAGE",21000,"DEBTCONSOLIDATION",9.96,0.32,6,520,"Yes",0
"2187244",33,"female","Master",45647,12,"MORTGAGE",13000,"PERSONAL",10.36,0.28,8,640,"No",0
"2187245",23,"male","High School",46260,1,"RENT",5000,"EDUCATION",7.02,0.11,3,527,"Yes",0
"2187246",32,"female","High School",97066,8,"RENT",6000,"PERSONAL",11.01,0.06,6,599,"No",0
"2187247",24,"male","Associate",27354,5,"RENT",2500,"DEBTCONSOLIDATION",9.76,0.09,2,679,"Yes",0
