"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
11653,1.01,"Very Good","H","VS1",63,55,5055,6.35,6.41,4.02
26050,1.59,"Premium","E","VS2",62.3,59,15249,7.43,7.38,4.61
43232,0.4,"Premium","E","VVS1",61.4,59,1397,4.74,4.68,2.89
46674,0.59,"Premium","G","VS2",61.1,57,1789,5.43,5.4,3.31
1916,0.71,"Ideal","E","VS1",62.2,57,3081,5.74,5.7,3.56
45307,0.3,"Ideal","D","SI1",61.9,55,524,4.32,4.34,2.68
52374,0.72,"Very Good","H","SI1",60.3,55,2505,5.84,5.85,3.52
8559,0.91,"Premium","E","SI1",62.5,61,4434,6.19,6.1,3.84
17936,1,"Premium","F","VS1",62.6,58,7244,6.4,6.37,4
49505,0.55,"Ideal","H","IF",61.9,56,2120,5.26,5.34,3.26
13211,1.13,"Ideal","E","SI2",62.2,56,5457,6.7,6.66,4.16
9458,1.09,"Very Good","D","SI2",62.2,59,4598,6.46,6.49,4.03
53485,0.76,"Ideal","F","SI1",61.7,55,2682,5.87,5.9,3.63
9470,1.07,"Good","J","VS2",61.7,57.7,4602,6.55,6.58,4.05
33364,0.41,"Ideal","G","VS2",62.4,54,827,4.78,4.81,2.99
37365,0.4,"Premium","D","VS2",62.4,59,982,4.7,4.72,2.94
14285,1.06,"Premium","H","VS2",62.6,58,5783,6.49,6.54,4.08
40702,0.44,"Very Good","E","VS1",60.7,58,1158,4.88,4.91,2.97
27200,2.14,"Premium","G","SI2",60.4,59,17513,8.32,8.38,5.04
41432,0.51,"Premium","F","SI2",61.1,59,1227,5.15,5.09,3.13
8160,1.1,"Good","D","SI2",57,62,4361,6.91,6.84,3.92
9120,0.93,"Very Good","F","SI1",61.1,58,4534,6.26,6.3,3.84
29882,0.3,"Very Good","D","VS2",60.3,60,710,4.28,4.31,2.59
11372,0.34,"Ideal","E","SI1",62.2,55,596,4.45,4.49,2.78
39080,0.31,"Premium","D","VVS1",61.1,56,1060,4.42,4.35,2.68
45485,0.53,"Ideal","H","VS1",61.7,56,1678,5.21,5.23,3.22
19857,1.01,"Good","E","VVS2",63.9,58,8415,6.31,6.37,4.05
53099,0.77,"Premium","E","SI2",61.7,61,2614,5.93,5.9,3.65
16216,1.33,"Ideal","H","SI2",62.7,57,6480,7.05,6.98,4.4
5761,1.01,"Premium","F","SI2",60,59,3897,6.47,6.41,3.86
16568,1.01,"Ideal","G","VS1",61.8,57,6618,6.45,6.4,3.97
47949,0.53,"Ideal","E","VS1",61.5,55,1917,5.22,5.24,3.22
22072,1.07,"Ideal","F","VVS2",60.3,55,10093,6.65,6.68,4.02
938,0.77,"Ideal","D","SI2",61.5,55,2885,5.9,5.93,3.64
6032,0.25,"Very Good","E","VVS1",60.2,59,575,4.11,4.13,2.48
2938,0.77,"Premium","D","VS2",61.8,58,3291,5.84,5.81,3.6
2043,0.32,"Ideal","H","VS1",61.3,55,561,4.41,4.43,2.71
15610,1.54,"Good","E","I1",63.3,60,6261,7.26,7.3,4.61
43673,0.5,"Very Good","D","SI1",58.9,61,1436,5.16,5.19,3.05
20000,1.5,"Very Good","E","SI2",62.8,57,8538,7.17,7.23,4.52
7795,1.04,"Very Good","I","SI1",62,57,4290,6.47,6.5,4.02
16975,1.25,"Ideal","D","SI2",61.9,54.4,6779,6.9,6.93,4.28
48177,0.54,"Ideal","H","VVS1",60.4,55,1944,5.32,5.27,3.2
3966,0.9,"Premium","F","SI2",61.5,61,3507,6.1,6.06,3.74
36664,0.41,"Ideal","G","VS2",60.9,56,949,4.82,4.84,2.94
46340,0.51,"Premium","E","VS1",62,61,1758,5.14,5.11,3.18
45543,0.51,"Ideal","F","VS2",62.9,57,1687,5.11,5.09,3.21
15917,1.02,"Very Good","E","VS2",60.6,61,6366,6.44,6.47,3.91
35359,0.42,"Premium","D","SI2",60.8,59,898,4.83,4.77,2.92
21618,1.18,"Ideal","E","VS1",62.4,54,9709,6.74,6.79,4.22
18463,1.03,"Very Good","G","VS1",61.3,56.1,7511,6.5,6.52,3.99
14909,1.2,"Very Good","H","VS2",63.3,57,6000,6.78,6.68,4.26
20312,1.06,"Ideal","G","VVS2",60.3,57,8726,6.61,6.68,4.01
22635,1.21,"Ideal","G","VS1",61.8,57,10685,6.81,6.86,4.23
18309,1.51,"Premium","J","SI1",63,58,7441,7.32,7.28,4.6
50924,0.7,"Premium","F","SI1",60.2,58,2319,5.76,5.7,3.45
47685,0.56,"Premium","E","VS1",60.1,61,1882,5.38,5.31,3.21
11601,1.02,"Ideal","G","SI1",60.6,59,5044,6.55,6.52,3.96
32506,0.37,"Ideal","G","VS1",60.9,57,798,4.65,4.68,2.84
37859,0.44,"Ideal","E","VS2",62.4,57,1003,4.88,4.9,3.05
47810,0.71,"Very Good","I","SI2",62.2,58,1902,5.61,5.7,3.52
2064,0.32,"Premium","G","VS2",62.1,60,561,4.34,4.39,2.71
31997,0.3,"Ideal","G","VS1",61.5,57,776,4.34,4.31,2.66
19523,1.13,"Ideal","F","VS2",60.1,56,8157,6.76,6.84,4.09
12438,1,"Good","G","VS2",58.6,65,5242,6.61,6.53,3.85
35304,0.3,"Good","H","VS2",63.5,59,473,4.2,4.27,2.69
18404,1.06,"Premium","D","VS2",59.3,55,7479,6.7,6.65,3.96
43811,0.51,"Premium","G","VS2",62.6,57,1443,5.15,5.1,3.21
46462,0.71,"Good","I","SI1",63.6,63,1774,5.64,5.61,3.58
44859,0.51,"Premium","F","VS1",60.7,59,1627,5.11,5.13,3.11
42359,0.5,"Very Good","H","VS2",62.3,58,1302,5.05,5.12,3.17
40860,0.34,"Ideal","F","VVS1",61.1,56,1174,4.5,4.53,2.76
41885,0.54,"Ideal","I","VS2",61.5,55,1259,5.25,5.29,3.24
26600,2.02,"Premium","G","SI1",62.3,61,16323,8.07,7.96,4.99
30420,0.32,"Very Good","G","VVS2",62.2,57,730,4.36,4.38,2.72
36508,0.32,"Ideal","F","VVS2",61.6,55,945,4.41,4.42,2.72
4973,0.73,"Ideal","D","VS2",62.6,55,3735,5.71,5.76,3.59
42114,0.51,"Ideal","I","VS2",62.1,55,1277,5.1,5.13,3.17
32076,0.32,"Ideal","F","VS2",61.4,55,781,4.42,4.44,2.72
44964,0.53,"Premium","F","VS2",62.1,58,1636,5.21,5.16,3.22
31638,0.3,"Very Good","J","SI1",63.4,54,450,4.29,4.23,2.7
47920,0.7,"Fair","G","SI1",68.4,58,1915,5.59,5.55,3.61
28087,0.3,"Very Good","D","SI1",63.1,56,662,4.28,4.24,2.69
34542,0.4,"Ideal","G","VS1",61.8,57,868,4.73,4.75,2.93
35207,0.33,"Premium","I","IF",62,58,891,4.46,4.44,2.76
11485,1.11,"Good","D","SI2",58,62,5015,6.77,6.81,3.94
46765,0.53,"Ideal","E","VS2",61.5,56,1801,5.23,5.18,3.2
33672,0.41,"Ideal","G","SI2",61,57,836,4.82,4.79,2.93
225,0.72,"Ideal","D","SI1",60.8,57,2782,5.76,5.75,3.5
26352,0.32,"Ideal","F","VS2",61.9,56,645,4.37,4.39,2.71
25115,2.02,"Very Good","H","SI2",63.1,54,13655,8.09,7.99,5.07
6165,1,"Good","H","SI2",59,61,3991,6.42,6.46,3.8
35603,0.31,"Premium","H","VVS1",61.9,58,907,4.34,4.32,2.68
46706,0.77,"Premium","J","VS2",62.3,58,1792,5.86,5.8,3.63
17155,1.21,"Premium","H","VS2",59.3,60,6849,6.93,6.99,4.13
30773,0.38,"Ideal","H","VS2",62.2,57,741,4.61,4.66,2.89
8424,1,"Good","H","SI1",61.6,61,4405,6.29,6.35,3.89
19977,1.51,"Premium","J","VS1",62.1,58,8524,7.4,7.36,4.58
13358,0.24,"Very Good","E","VS2",61.5,58,419,4.02,4.05,2.48
19468,1.19,"Premium","G","VS1",62.6,58,8109,6.78,6.71,4.22
39661,0.42,"Ideal","G","VS2",61.8,56,1087,4.84,4.81,2.98
45487,0.53,"Ideal","H","VS1",61.8,56,1678,5.22,5.26,3.24
28485,0.35,"Premium","E","SI2",59.9,61,672,4.59,4.56,2.74
3690,0.9,"Very Good","H","SI1",61,59,3447,6.11,6.16,3.74
4356,1.04,"Premium","J","SI2",62,59,3603,6.47,6.49,4.02
50178,0.71,"Very Good","F","SI1",62.1,58,2221,5.64,5.72,3.53
39847,0.51,"Very Good","F","SI2",62.7,56,1100,5.07,5.1,3.19
21620,1.12,"Ideal","E","VS2",61.9,56,9710,6.65,6.68,4.13
33664,0.36,"Ideal","E","VS1",61.8,55,835,4.58,4.61,2.84
12302,1,"Good","H","VS1",61.8,61,5219,6.4,6.31,3.93
46885,0.7,"Ideal","G","SI2",61.6,57,1814,5.68,5.65,3.49
15100,1.06,"Ideal","I","VVS2",62.2,55,6069,6.51,6.55,4.06
31657,0.32,"Ideal","E","VS2",61.8,54,768,4.43,4.4,2.73
21413,1.23,"Ideal","G","VVS2",61,55,9525,6.93,6.95,4.23
19975,1.2,"Good","D","VS2",62.4,60,8521,6.69,6.77,4.2
7749,0.61,"Ideal","D","VVS1",62.1,56,4279,5.46,5.43,3.38
32303,0.37,"Premium","J","VS2",61.1,60,454,4.6,4.63,2.82
30444,0.29,"Very Good","F","VVS1",60.5,57,731,4.31,4.34,2.61
13778,1.27,"Premium","J","VS1",62.6,59,5618,6.92,6.88,4.32
47527,0.52,"Premium","D","VS2",61.8,58,1868,5.2,5.15,3.2
36178,0.52,"Ideal","J","SI1",62,54,930,5.15,5.18,3.2
17059,0.34,"Premium","E","SI2",61.7,61,612,4.51,4.47,2.77
50092,0.57,"Ideal","G","VVS2",60.7,55,2206,5.36,5.34,3.25
24508,1.5,"Premium","G","VS2",62.5,59,12787,7.27,7.23,4.53
29494,0.32,"Ideal","E","VS2",61.6,55,702,4.41,4.42,2.72
47163,0.59,"Ideal","H","VVS2",61.8,56,1834,5.37,5.41,3.33
42767,0.58,"Ideal","E","SI2",62.8,56,1346,5.3,5.37,3.35
8836,1.02,"Premium","E","SI2",59.6,59,4478,6.59,6.54,3.91
29388,0.31,"Very Good","E","SI1",63.4,57,698,4.33,4.31,2.74
53668,0.71,"Very Good","H","VVS2",63,58,2709,5.64,5.72,3.58
16460,1.35,"Premium","I","SI1",59.2,59,6577,7.24,7.18,4.27
543,1.01,"Premium","H","SI2",61.6,61,2828,6.39,6.31,3.91
47143,0.64,"Ideal","H","VS2",62.3,54,1831,5.52,5.55,3.44
14609,1.21,"Good","H","SI1",63.6,56,5893,6.63,6.68,4.23
47848,0.53,"Ideal","F","VS1",62.1,57,1908,5.21,5.16,3.22
15215,1.47,"Fair","F","SI2",65.9,59,6108,6.99,6.94,4.59
7159,1.01,"Fair","E","SI1",64.7,59,4181,6.23,6.11,3.99
35430,0.32,"Ideal","E","VS2",61.4,56,900,4.43,4.4,2.71
34049,0.36,"Very Good","D","SI1",63.4,57,851,4.57,4.55,2.89
39514,0.32,"Premium","E","VVS2",59.9,58,1080,4.5,4.45,2.68
30317,0.36,"Ideal","F","VS2",62,55,726,4.55,4.58,2.83
53469,0.9,"Good","I","SI2",60.9,63,2680,6.13,6.21,3.76
42147,0.51,"Premium","G","SI1",60.9,58,1281,5.21,5.14,3.15
38352,0.51,"Premium","J","VS2",61.5,58,1020,5.14,5.1,3.15
2896,0.91,"Good","G","SI2",63.6,59,3282,6.15,6.11,3.9
17290,1.14,"Ideal","H","VS1",61.9,53,6926,6.73,6.75,4.17
23751,1.5,"Good","E","SI1",64.1,58,11795,7.24,7.15,4.61
24120,1.63,"Very Good","F","SI1",59.7,62,12282,7.65,7.73,4.59
45041,0.54,"Very Good","F","VS2",60.9,55,1639,5.25,5.31,3.21
28337,0.33,"Premium","G","VS1",61.9,59,666,4.43,4.45,2.75
4671,0.76,"Ideal","G","VVS1",62,54.7,3671,5.83,5.87,3.62
38393,0.42,"Premium","E","VS2",62.8,59,1024,4.8,4.76,3
19528,1.02,"Ideal","G","IF",62.5,57,8162,6.37,6.44,4
19175,1.43,"Fair","E","SI1",65.1,56,7928,7.1,7.03,4.61
36444,0.31,"Ideal","D","VS2",62.1,56,942,4.35,4.34,2.7
28178,0.3,"Very Good","D","VS1",60.1,58,666,4.35,4.37,2.62
29277,0.31,"Premium","I","VVS2",61.6,59,698,4.33,4.31,2.66
28858,0.41,"Ideal","E","SI2",61.9,57,683,4.76,4.8,2.96
12314,1,"Premium","F","SI1",62.3,59,5221,6.44,6.36,3.99
28093,0.31,"Premium","F","SI1",62.7,58,663,4.33,4.31,2.71
1351,0.91,"Very Good","E","SI2",58.6,63,2963,6.38,6.32,3.72
51538,0.71,"Premium","G","SI1",61.2,61,2386,5.71,5.66,3.48
12962,1,"Very Good","D","SI1",62.1,58,5390,6.34,6.45,3.97
24990,2.09,"Very Good","I","SI2",63.1,60,13500,8.04,8.12,5.1
18883,1,"Very Good","G","VS2",61.1,55,7743,6.44,6.5,3.95
34758,0.41,"Premium","H","SI1",62.9,58,876,4.73,4.72,2.97
491,0.72,"Premium","E","VS2",62.4,59,2822,5.77,5.7,3.58
19900,1.24,"Premium","G","VS1",62,55,8449,6.95,6.89,4.29
12545,1.23,"Ideal","I","SI2",62.1,56,5269,6.88,6.84,4.26
19177,1.51,"Good","H","SI2",62.8,60,7929,7.22,7.26,4.55
26141,1.51,"Very Good","F","VS1",61.7,59,15440,7.29,7.33,4.51
53575,0.63,"Ideal","E","VVS2",61.6,57,2697,5.52,5.49,3.39
29060,0.4,"Good","F","SI1",63.3,58,687,4.69,4.72,2.98
857,0.73,"Premium","E","VS1",61.3,59,2870,5.81,5.78,3.55
7197,1.01,"Very Good","I","SI1",63.6,58,4189,6.31,6.36,4.03
37328,0.4,"Premium","G","VVS2",61.3,59,980,4.78,4.74,2.92
32153,0.28,"Ideal","F","VVS2",61.8,56,787,4.18,4.22,2.6
32891,0.36,"Premium","E","SI1",61.3,56,810,4.62,4.58,2.82
37601,0.23,"Very Good","E","VVS2",62.1,62,485,3.91,3.95,2.44
7071,0.33,"Very Good","G","VS2",60.8,62,579,4.42,4.46,2.7
16491,1.29,"Ideal","H","SI1",61.6,57,6588,7,6.95,4.3
17816,1.11,"Premium","F","VS2",61.3,56,7179,6.68,6.63,4.08
5481,0.81,"Very Good","E","VS2",62.8,57,3839,5.9,5.95,3.72
1597,1,"Very Good","G","I1",62.5,62,3011,6.42,6.35,3.99
52448,0.78,"Very Good","F","SI2",63,57,2515,5.85,5.9,3.7
16122,1.36,"Ideal","D","SI2",61.2,57,6443,7.15,7.19,4.39
50112,0.7,"Very Good","G","SI1",62.8,58,2209,5.64,5.69,3.56
26981,2.05,"Premium","E","SI2",58.6,59,17066,8.43,8.36,4.92
16625,1.03,"Ideal","G","VS2",62.8,55,6645,6.48,6.44,4.05
48581,0.54,"Premium","D","VS2",60.9,58,1993,5.31,5.27,3.22
35478,0.39,"Ideal","F","VS1",61.3,56,902,4.7,4.72,2.89
19689,0.3,"Ideal","G","VS1",63.1,55,624,4.25,4.31,2.7
22759,1.51,"Premium","H","VS1",62.1,58,10775,7.32,7.26,4.53
804,0.91,"Good","I","VS2",64.3,58,2863,6.05,6.09,3.9
9904,0.9,"Premium","E","VS2",62.6,59,4687,6.14,6.06,3.82
1544,0.6,"Ideal","G","VVS1",62.1,56,3001,5.42,5.43,3.37
19247,1.5,"Good","D","SI1",56.6,64,7980,7.51,7.43,4.23
42559,0.42,"Ideal","D","VVS2",62.1,55,1326,4.78,4.81,2.98
3904,0.73,"Very Good","E","VS1",61.5,57,3492,5.78,5.83,3.57
11589,1.01,"Very Good","I","VS1",63.4,57,5041,6.32,6.39,4.03
33826,0.37,"Very Good","E","VVS2",59.3,58,843,4.68,4.73,2.79
23026,0.3,"Very Good","G","VVS2",60.3,57,631,4.35,4.36,2.63
34153,0.33,"Premium","G","VS1",60.3,59,854,4.52,4.44,2.7
47362,0.54,"Ideal","H","VVS1",61.8,55,1846,5.21,5.24,3.23
30083,0.32,"Premium","I","VVS2",60.7,59,720,4.43,4.4,2.68
50662,0.31,"Good","E","SI1",63.2,59,544,4.28,4.33,2.72
39118,0.41,"Premium","G","VS2",59.2,58,1061,4.83,4.8,2.85
36973,0.41,"Ideal","H","VS1",61.8,56,962,4.78,4.73,2.94
12728,1.02,"Premium","H","VS2",62.5,60,5312,6.43,6.38,4
49427,0.7,"Very Good","H","SI1",62.7,56,2107,5.6,5.62,3.52
43332,0.48,"Ideal","F","VS1",60.8,56.3,1404,5.1,5.08,3.1
39648,0.47,"Very Good","F","SI1",63.3,60,1086,4.98,4.94,3.14
9903,1.24,"Premium","J","SI1",61.8,58,4687,6.9,6.86,4.25
7346,1.14,"Ideal","J","SI2",61.5,57,4212,6.73,6.77,4.15
28863,0.36,"Ideal","F","VS2",62,54,684,4.58,4.61,2.85
28430,0.3,"Ideal","D","VS2",61.5,58,670,4.27,4.31,2.64
43410,0.53,"Ideal","D","SI2",61.4,56,1412,5.24,5.22,3.21
13086,1.03,"Ideal","H","SI1",61.1,56,5418,6.5,6.53,3.98
30395,0.33,"Ideal","H","VVS1",61.5,56,730,4.46,4.49,2.75
38295,0.3,"Ideal","G","SI1",61.2,56,487,4.33,4.36,2.65
22747,1.78,"Premium","E","SI2",60.5,59,10765,7.89,7.8,4.75
4074,0.31,"Ideal","D","SI1",61.8,57,571,4.32,4.36,2.68
12773,1.06,"Very Good","E","SI1",59.6,57,5328,6.62,6.67,3.96
45112,0.53,"Ideal","F","VS2",62.2,55,1650,5.16,5.19,3.22
48315,0.25,"Ideal","E","VS2",60.6,57,535,4.08,4.11,2.48
22000,1.11,"Very Good","F","VVS1",62.5,59,10069,6.59,6.63,4.13
12658,1.04,"Premium","F","SI1",62.2,60,5300,6.48,6.44,4.02
15103,1.05,"Premium","G","VS2",61.8,58,6070,6.52,6.59,4.05
46171,0.5,"Premium","E","VS2",61.3,58,1746,5.12,5.06,3.12
12873,1.03,"Ideal","H","VS2",62.3,56,5364,6.46,6.44,4.02
25091,2.01,"Premium","J","VS2",60.4,59,13619,8.1,8.15,4.91
45476,0.72,"Premium","F","SI2",61.3,59,1676,5.81,5.76,3.55
20806,2.16,"Ideal","F","I1",61,57,9036,8.4,8.32,5.1
23776,1.51,"Ideal","D","SI1",61.9,57,11834,7.35,7.42,4.57
674,0.76,"Premium","D","SI1",61.1,59,2847,5.93,5.88,3.61
52304,0.23,"Ideal","F","VS1",61.4,55,548,3.96,3.99,2.44
53210,0.9,"Ideal","F","I1",61.8,57,2634,6.2,6.13,3.81
38253,0.31,"Premium","J","VS2",62.5,60,380,4.31,4.36,2.71
48326,0.33,"Good","F","SI1",61.8,62,536,4.4,4.45,2.74
35052,0.42,"Ideal","I","VVS1",62,55,884,4.8,4.88,3
25537,2.14,"Ideal","G","SI2",62.9,56,14359,8.18,8.14,5.13
28610,0.3,"Premium","E","SI1",62.1,60,675,4.29,4.27,2.66
22769,1.4,"Very Good","F","VS2",60,58,10790,7.24,7.29,4.36
43992,0.3,"Premium","J","VS1",62.6,58,394,4.28,4.31,2.69
37767,0.41,"Premium","E","VS2",59.8,60,999,4.87,4.83,2.9
42025,0.52,"Very Good","G","SI1",60,57,1267,5.25,5.29,3.16
22233,1.55,"Ideal","I","VS1",61.2,55,10286,7.49,7.47,4.58
1936,0.85,"Ideal","G","SI1",62,54,3084,6.08,6.11,3.78
14075,1.03,"Ideal","E","SI1",62,53,5710,6.5,6.47,4.02
49297,0.3,"Ideal","H","VS1",62.2,54,539,4.29,4.33,2.68
1269,0.9,"Premium","I","SI2",60.6,60,2948,6.28,6.23,3.79
50456,0.7,"Good","D","SI2",63.3,56,2264,5.6,5.65,3.56
23591,1.02,"Ideal","E","IF",62.6,57,11605,6.47,6.41,4.03
22004,1.31,"Ideal","G","VS1",61.5,57,10071,7.06,7.02,4.33
37899,0.41,"Ideal","D","VS2",62.2,57,1007,4.72,4.76,2.95
87,0.24,"Premium","H","VVS1",61.2,58,554,4.01,3.96,2.44
17539,1.5,"Premium","F","SI2",62.4,58,7056,7.31,7.24,4.54
18807,1.51,"Premium","G","SI2",62.4,57,7695,7.35,7.29,4.57
9560,1.01,"Very Good","H","SI1",62.6,61,4622,6.36,6.39,3.99
22413,1.19,"Ideal","F","VVS2",61.7,56,10436,6.82,6.85,4.22
14239,1.03,"Good","H","SI2",63.8,63,5768,6.36,6.3,4.04
48053,0.61,"Ideal","D","SI1",62,55,1927,5.44,5.47,3.38
47144,0.72,"Ideal","J","SI1",62.7,56,1832,5.67,5.75,3.58
2415,0.87,"Very Good","H","SI1",62.2,57,3180,6.05,6.11,3.78
34690,0.3,"Ideal","F","IF",60.5,60,873,4.34,4.36,2.63
4650,0.9,"Good","H","VS1",64,59,3669,6.05,6.01,3.86
52579,0.7,"Ideal","E","SI1",62.8,56,2537,5.69,5.72,3.58
1700,0.72,"Very Good","E","VS2",63.8,57,3035,5.66,5.69,3.62
29682,0.35,"Ideal","F","SI1",61.1,56,707,4.56,4.58,2.79
37548,0.51,"Ideal","J","SI1",62.5,56,988,5.06,5.12,3.18
15742,1.06,"Premium","G","VS2",60.4,58,6296,6.64,6.68,4.02
22381,1.51,"Premium","I","VS1",61.1,61,10401,7.37,7.32,4.49
21499,1.53,"Ideal","I","VS2",62.2,57,9596,7.39,7.33,4.58
46953,0.3,"Very Good","I","VVS2",61.9,61,526,4.28,4.32,2.66
25135,2.01,"Very Good","I","SI1",61.8,62,13691,7.98,8.07,4.96
47559,0.7,"Ideal","I","SI2",62.3,55,1874,5.67,5.72,3.55
45952,0.56,"Premium","D","SI1",60.6,59,1723,5.34,5.36,3.24
34537,0.33,"Ideal","E","VVS2",61.7,57,868,4.41,4.44,2.73
41540,0.42,"Premium","D","VS1",60.8,59,1235,4.85,4.79,2.93
996,0.54,"Ideal","D","VVS2",61.4,52,2897,5.3,5.34,3.26
53689,0.82,"Very Good","G","SI1",63.1,52,2716,6.02,5.97,3.78
29274,0.31,"Ideal","G","VS2",62.2,56,698,4.34,4.31,2.69
28702,0.3,"Very Good","G","VVS1",61.1,57,680,4.33,4.37,2.66
10259,1.01,"Fair","H","VS2",64.5,60,4751,6.3,6.25,4.05
16173,1,"Good","G","VS1",63.6,59,6465,6.34,6.3,4.02
2174,0.73,"Ideal","F","VS1",62.9,56,3135,5.71,5.77,3.61
46443,0.6,"Ideal","H","VS1",62,53,1772,5.44,5.46,3.38
30678,0.4,"Very Good","E","SI1",60.9,56,737,4.76,4.8,2.91
7427,1.01,"Very Good","G","SI2",63.3,56,4228,6.26,6.33,3.99
44250,0.51,"Ideal","D","SI1",62.9,57,1574,5.12,5.09,3.21
6513,1.44,"Premium","J","SI2",58.2,58,4064,7.39,7.35,4.29
45362,0.54,"Very Good","G","VS1",61.6,54,1665,5.26,5.3,3.25
29287,0.25,"Ideal","F","VS1",61.8,57,436,4.07,4.09,2.52
116,0.73,"Ideal","F","VS2",62.7,53,2762,5.8,5.75,3.62
30455,0.3,"Ideal","F","VS1",62.6,57,731,4.34,4.29,2.7
9445,0.9,"Ideal","F","SI2",61.8,56,4593,6.18,6.21,3.83
50799,0.71,"Ideal","I","VS1",62.1,56,2306,5.68,5.72,3.54
30487,0.31,"Ideal","D","SI1",62.1,56,732,4.37,4.33,2.7
52781,0.63,"Ideal","E","VS1",61.9,55,2565,5.46,5.5,3.4
40248,0.5,"Good","F","SI1",63.7,61,1125,5.02,4.99,3.19
8319,1,"Very Good","E","SI2",63.3,55,4390,6.29,6.25,3.97
10311,1.05,"Very Good","E","SI2",63.3,57,4763,6.5,6.46,4.1
49536,0.59,"Ideal","G","VVS2",62.6,57,2125,5.33,5.37,3.35
